,Seller,Brand,FeedBack_Rating,Courier_Rating,Product_Rating,Packaging_Rating,ALL_OVER
3557,Mufubu,MUFUBU,3.9,4.766666666666667,4.12,4.476666666666667,4.203429698670941
3558,Muggles International,Kraptick,3.6384615384615384,4.4338461538461535,3.8646153846153846,3.7515384615384617,3.6025042174198427
3559,MultiStore25,HP,3.4285714285714284,4.428571428571429,3.971428571428571,3.6999999999999997,3.5485685295014955
3560,Mumtaj beauty palace,Himalaya,2.7719298245614032,4.479824561403508,4.142982456140351,4.22061403508772,3.620780083507854
3561,Musee Musical Pvt Ltd,D'Addario,3.3666666666666667,4.347777777777777,4.003333333333333,3.6850000000000005,3.497081646823341
3562,Music Chub,D'Addario,3.7333333333333334,4.653333333333333,4.333333333333333,4.593333333333334,4.215416488909883
3563,Music Corner Chandigarh,Aamir Khan,4.6000000000000005,4.6000000000000005,3.1799999999999997,3.89,3.810571827848394
3564,Music Corner Chandigarh,Akshay Kumar,3.25,4.346794871794872,3.9083333333333337,3.5791666666666666,3.386439372999583
3565,Music Corner Chandigarh,Amitabh Bachchan,4.225641025641026,4.541025641025642,3.9019230769230777,4.063782051282052,3.972687396595969
3566,Music Corner Chandigarh,Prabhas,5.0,5.0,3.875,4.4375,4.564136728119326
3567,Music Corner Chandigarh,Shabana Azmi,3.142857142857143,4.471428571428571,3.8428571428571425,3.492857142857143,3.353031683019964
3568,Music Corner Chandigarh,Square Enix,3.1031746031746033,4.167936507936509,3.2533333333333343,3.897301587301588,3.163250100726645
3569,Music Lovers India,Pt. Ajoy Chakraborty,4.0,4.442857142857143,3.4200000000000004,3.71,3.5577055473300723
3570,Music Lovers India,"Shahid Kapoor, Deepika Padukone Ranveer Singh",3.333333333333333,3.971428571428571,3.4,3.3666666666666667,2.9912453268453967
3571,Music Tycoons,BEE,3.0444444444444447,3.996296296296297,3.491111111111112,3.6566666666666667,3.052948578140775
3572,Music Tycoons,Bufferman,2.891891891891892,4.404054054054055,4.139189189189188,4.23445945945946,3.6290912822165082
3573,Music Tycoons,Generic,3.266666666666667,4.345833333333333,3.838888888888888,4.090277777777778,3.5665416978258144
3574,Music Tycoons,MUSTANG,3.28695652173913,4.246956521739131,3.8730434782608696,3.9626086956521753,3.4902336064910595
3575,Music ville pvt ltd,D'Addario,3.8287037037037033,4.693518518518519,4.060185185185185,4.3805555555555555,4.090255591733873
3576,Music&more,Alden Ehrenreich,4.0,4.584615384615384,3.7,3.8499999999999996,3.7696390818137915
3577,Music&more,Amy Poehler,3.25,4.485,3.925,3.5875,3.4576693032486667
3578,Music&more,Angelina Jolie,4.2,4.516666666666667,3.8000000000000003,4.0,3.894655952928394
3579,Music&more,Chris Evans,3.881666666666667,4.501666666666667,3.6308333333333325,3.7562500000000005,3.63476183788822
3580,Music&more,John Boyega,2.75,3.9,3.6,3.175,2.7645405045554527
3581,Music&more,Kelly Macdonald,2.5,4.080952380952381,3.766666666666666,3.133333333333333,2.8057043425582817
3582,Music&more,Owen Wilson,3.166666666666667,4.428571428571429,4.1,3.6333333333333333,3.4817505666235107
3583,Music&more,Paul Rudd,2.142857142857143,4.6000000000000005,4.371428571428572,3.257142857142857,3.1758774063287563
3584,Music&more,Robert Downey Jr,4.166666666666667,4.623809523809524,4.066666666666666,4.116666666666667,4.066763255851142
3585,MusicWale,Alice,3.1039999999999996,4.274533333333334,3.9945333333333344,3.805266666666667,3.4235982457435976
3586,MusicWale,Casio,3.3020833333333335,4.28888888888889,4.052083333333334,3.94375,3.566522831034806
3587,Musician Jack,D'Addario,3.674603174603175,4.659126984126984,4.091666666666666,4.378373015873016,4.035027817040904
3588,Musician's Point,D'Addario,3.416666666666667,4.478974358974359,4.005897435897436,4.211282051282051,3.7775064901862163
3589,My Beauty Bazaar,Behringer,3.1090909090909093,4.320454545454545,4.070454545454545,3.589772727272727,3.3876895565350718
3590,My Beauty Bazaar,FunKo,2.5,4.54,4.0,3.25,3.1363046988678573
3591,My Beauty Bazaar,Magna Tiles,1.8333333333333333,4.216666666666667,3.966666666666667,2.9,2.629695010639807
3592,My Beauty Bazaar,Ravensburger,3.4589743589743587,4.543589743589743,4.082051282051282,3.7705128205128204,3.674595138937821
3593,My Beauty Bazaar,Redragon,2.7777777777777777,4.300000000000001,4.1,4.300000000000001,3.557881888926759
3594,My Beauty Bazaar,SanDisk,1.826086956521739,4.465217391304347,4.426086956521738,4.230434782608695,3.409593998466973
3595,My Beauty Bazaar,Skip Hop,1.8571428571428572,4.4714285714285715,4.3,3.0785714285714287,2.9330917291081198
3596,My Nutra Mart,Asitis Nutrition,3.7142857142857144,4.614285714285714,3.8666666666666667,3.7904761904761908,3.7240973656714136
3597,My bags.,Skybags,4.666666666666667,4.741666666666667,3.825,4.245833333333334,4.249560849514591
3598,MyComputers,LG,0.6,4.1000000000000005,4.1000000000000005,4.1000000000000005,2.692269489838157
3599,MyGameShop Kolkata,Bandai,0.75,4.35,4.35,2.55,2.3351041882953947
3600,MyGameShop Kolkata,Capcom,2.4,5.0,5.0,5.0,4.3254924091701765
3601,MyGameShop Kolkata,Deep Silver,1.8,2.9950000000000006,2.6150000000000007,2.7575,1.5602454966435588
3602,MyGameShop Kolkata,Namco,1.9705882352941178,4.875,4.8161764705882355,4.6875,3.9487442809648083
3603,MyGameShop Kolkata,Sony,1.375,4.362499999999999,4.199999999999998,4.362499999999999,3.1944153677144587
3604,MyGameShop Kolkata,UBI Soft,1.6666666666666667,4.244444444444445,4.033333333333334,4.244444444444445,3.133008802949745
3605,MyITonline,Terabyte,3.6,4.494791666666667,4.14375,4.338541666666667,3.938841339365204
3606,MyITonline,Wifi,2.95,4.18625,3.7425,3.87125,3.275788446923227
3607,MyKart99,Ontel,1.8571428571428572,4.385714285714286,4.214285714285714,3.0357142857142856,2.8490989855225033
3608,MyPryce,Wildcraft,3.8000000000000003,4.414444444444444,3.6866666666666656,3.743333333333333,3.582844669745311
3609,MyTechVision,Kingston,2.210526315789474,3.8947368421052633,3.5789473684210527,3.621052631578948,2.7554586566304526
3610,MyTechVision,Western Digital,4.8,4.8,3.98,4.39,4.426375127514337
3611,Mycica,Futurekart,2.682539682539683,4.150476190476191,3.9266666666666663,3.7760317460317454,3.198525267407947
3612,Mydeal365,Morphy Richards,3.0,4.230952380952381,4.016666666666667,3.508333333333333,3.2627302014350934
3613,Mydeal365,Symphony,1.5,3.5124999999999993,3.299999999999999,3.5124999999999993,2.2198485820899916
3614,Mydeal365,Usha,2.62,4.356,4.036,4.128000000000001,3.4444824781141876
3615,Mydeal365,Wonderchef,3.0,4.425000000000001,4.15,3.575,3.420809766021081
3616,Myhealthycopper,OSE,5.0,5.0,4.0,4.5,4.6301645871056465
3617,Myhealthycopper,Orpat,0.6666666666666666,3.8000000000000003,3.8000000000000003,3.8000000000000003,2.3614246833495427
3618,N Choice Bags,N Choice,3.6681818181818184,4.281818181818182,3.7568181818181814,3.7125,3.4921824582015626
3619,N K Gupta & Co.,Bajaj,5.0,5.0,3.766666666666667,4.383333333333333,4.506912583664516
3620,N K Gupta & Co.,Crompton Greaves,0.8,3.8999999999999995,3.8999999999999995,3.8999999999999995,2.521537613279782
3621,N K Gupta & Co.,Orient,1.5,4.1454545454545455,4.045454545454546,3.990909090909092,2.940538731889709
3622,N K Gupta & Co.,Usha,1.1428571428571428,4.242857142857143,4.114285714285714,3.685714285714286,2.774655488496598
3623,N-Mediatech,Canon,2.888888888888889,4.344444444444444,4.044444444444444,3.9666666666666663,3.465595689155007
3624,N. K. MARKETING,Orient,1.5,4.116666666666666,4.116666666666666,2.808333333333333,2.492281680820608
3625,N.S.N. ENTERPRISE,Philips,3.5517241379310347,4.575862068965517,3.986206896551724,4.455172413793104,3.95262806068523
3626,N.V.C.,HP,2.5115384615384615,4.2492307692307705,4.081923076923077,3.8813461538461547,3.281109831550783
3627,N.V.C.,Kingston,2.6538461538461537,4.171538461538462,4.021538461538461,3.9069230769230767,3.2813560265581336
3628,N.V.C.,SanDisk,3.0,4.455555555555554,4.299999999999999,4.455555555555554,3.826542713157893
3629,N.V.C.,TP-Link,3.424242424242424,4.521212121212122,4.248484848484849,4.454545454545456,3.974497819527018
3630,N.V.C.,Western Digital,2.5,4.499999999999999,4.3999999999999995,4.499999999999999,3.737111559701226
3631,NAHAR ENTERPRISES.,Boya,2.3333333333333335,4.133333333333334,3.7000000000000006,4.133333333333334,3.141874659047299
3632,NAHAR ENTERPRISES.,Brother,2.0,4.52,4.3999999999999995,4.52,3.5937368157692267
3633,NAHAR ENTERPRISES.,Canon,2.8,4.7,4.5,4.7,4.034602103126366
3634,NAHAR ENTERPRISES.,Cooler Master,3.1666666666666665,4.6499999999999995,4.299999999999999,4.6499999999999995,4.043241292649248
3635,NAHAR ENTERPRISES.,Western Digital,3.0,4.754545454545454,4.554545454545454,4.754545454545454,4.1627075148979795
3636,NAIKY,Magideal,2.75,4.291666666666667,4.066666666666666,3.408333333333333,3.1879573954981857
3637,NAMO 2019,Dell,2.823529411764706,3.6823529411764713,2.5764705882352947,3.6823529411764713,2.544731650565514
3638,NAMO 2019,HP,3.1641414141414144,4.486565656565655,3.9921212121212117,4.275101010101008,3.720210322064179
3639,NAMO 2019,Philips,2.125,4.1,3.799999999999999,4.1,3.080554096686778
3640,NAMO 2019,Sennheiser,2.933333333333333,4.411111111111111,3.917777777777779,3.925555555555556,3.451663958526128
3641,NAMO DIGITAL INDIA,ACTIVISION,4.0,4.55,4.1000000000000005,4.55,4.15938101288788
3642,NAMO DIGITAL INDIA,Capcom,4.0,4.571428571428571,4.0,4.571428571428571,4.143964748753683
3643,NAMO DIGITAL INDIA,Electronic Arts,3.857142857142857,4.542857142857144,4.200000000000001,4.542857142857144,4.14103194205631
3644,NAMO DIGITAL INDIA,Warner Bros.,3.857142857142857,4.271428571428571,2.899999999999999,4.271428571428571,3.4786925298618083
3645,NATURAL BUTTERFLY,HM Digital,2.375,4.400000000000001,4.200000000000001,4.400000000000001,3.546254707087318
3646,NAV Electricals,Symphony,3.7777777777777777,4.4,3.200000000000001,4.4,3.661491921134553
3647,NAVKAR !!,Dell,2.1,3.784761904761904,3.636190476190476,3.5880952380952373,2.676710949303188
3648,NAVKAR !!,HP,1.9473684210526316,4.031578947368421,3.926315789473685,4.031578947368421,3.0083925905617885
3649,NAVKAR !!,Lenovo,2.0608974358974357,3.7309829059829056,3.5056623931623925,3.561485042735043,2.5859496979392183
3650,NAVKAR !!,SSKK,2.75,4.415000000000001,3.975,3.3625,3.195245703534353
3651,NAVKAR SOLUTION POINT BIKANER,iBall,1.6538461538461537,4.038461538461538,3.738461538461538,3.8884615384615375,2.7991498065712452
3652,NAVKAR SYSTEMS,CP Plus,3.0,4.1,3.8714285714285714,3.4357142857142864,3.1268619132633937
3653,NAVYA TRADERS,Treo,4.5,4.5,3.85,4.175,4.067868650938317
3654,NAYKA®,Portronics,2.8452380952380953,4.654761904761905,4.060714285714285,4.443452380952381,3.782293833931971
3655,NAYSA,Kraptick,3.5,4.152380952380953,3.5666666666666664,3.5333333333333337,3.2467560568589997
3656,NEELESH LIGHT HOUSE,Philips,2.5,4.3,3.9,3.2000000000000006,2.975076218892809
3657,NETGEN,ORICO,2.857142857142857,4.477142857142857,4.062857142857142,4.102857142857143,3.574383177004582
3658,NETWORKING DEALS,Airtel,3.2857142857142856,4.285714285714286,4.0,4.285714285714286,3.6751848411651435
3659,NEW BHATIA HARDWARE AND PAINT STORE,Pilot,0.75,4.3,4.3,4.3,2.9751218538731115
3660,NEW COMPUTER POINT,In tel,0.6666666666666666,3.7999999999999994,3.7999999999999994,3.7999999999999994,2.361424683349541
3661,NEW ERA TECH,HP,4.266666666666667,4.755555555555556,4.02,4.565555555555557,4.316961578705991
3662,NEW GOODLUCK G STORE,Bajaj,4.8,4.8,3.9199999999999995,4.36,4.394681755200904
3663,NEW GOODLUCK G STORE,Gorilla,2.607142857142857,3.9666666666666663,3.702380952380952,3.154761904761905,2.7752429336033297
3664,NEW GOODLUCK G STORE,Havells,3.5714285714285716,4.3428571428571425,3.8142857142857145,3.6928571428571426,3.5003359437559625
3665,NEW GOODLUCK G STORE,Racold,3.75,4.4399999999999995,3.9,3.825,3.6813538407169566
3666,NEW GOODLUCK G STORE,Usha,3.7083333333333335,4.5375,3.6458333333333326,3.6770833333333335,3.569702520729672
3667,NEW2018,Terabyte,1.40625,4.050000000000001,3.9875000000000003,3.6968750000000004,2.733888592955082
3668,NEWBORN KIT,Himalaya,1.6666666666666667,3.466666666666667,3.466666666666667,2.566666666666667,1.9410754654339946
3669,NEWTECH inc,Cooler Master,4.0,4.666666666666666,4.266666666666667,4.133333333333334,4.106027322136729
3670,NEWTECH inc,HP,3.257142857142857,4.465714285714286,3.9942857142857138,4.097142857142858,3.67222843987129
3671,NEWTECH inc,Kaspersky,4.108695652173913,4.6,3.7478260869565214,4.432608695652173,4.053543625425381
3672,NEWTECH inc,SanDisk,3.3452380952380953,4.576190476190476,4.069047619047619,4.171428571428572,3.8041670185566594
3673,NEWTECH inc,Terabyte,3.534722222222222,4.331944444444445,3.8562499999999997,3.695486111111111,3.4986903150863746
3674,NEXPER,Syska,3.0,4.183333333333333,3.9499999999999993,3.475,3.20600617807374
3675,NI-TECH,SanDisk,3.375,4.475,4.299999999999999,4.475,3.963002593999719
3676,NIS COMPUTER,Canon,2.25,4.1,3.8,3.0249999999999995,2.703307302508963
3677,NISUN INC.,NISUN,2.8666666666666667,4.398888888888889,4.152222222222222,4.016111111111111,3.5382745316824744
3678,NIVEDITAOVERSEAS,Eveready,2.2857142857142856,4.142857142857143,3.8857142857142852,3.0857142857142854,2.7863143881265753
3679,NMPL(NOISE),Noise,2.4318181818181817,3.890909090909091,3.5090909090909093,3.4613636363636364,2.739290279997878
3680,NO WORRY SPORTS2,Yonex,1.0,3.6,3.6,2.3,1.7287758171277159
3681,NOVATECHWORLD,Generic,1.5,3.9499999999999997,3.9499999999999997,2.7249999999999996,2.32896245718191
3682,NPI Fitness,AMAZING HEALTH SOLUTION,3.5714285714285716,4.528571428571429,3.7142857142857144,3.6428571428571432,3.531399400984639
3683,NPI Fitness,Genric,3.4,4.1033333333333335,3.72,3.56,3.254152536273924
3684,NPRC,NPRC,2.8000000000000003,4.52,4.22,3.5100000000000002,3.397809643532703
3685,NRMART,Milestouch,3.8333333333333335,4.2,3.8138888888888887,3.8236111111111106,3.5703311679203216
3686,NRS Group,Seagate,3.0,4.433333333333334,4.233333333333333,3.6166666666666663,3.4685924425948067
3687,NS IT Mart,Iball-Intel,3.8,4.359999999999999,2.8000000000000003,4.359999999999999,3.5013620877759735
3688,NTCmark,Apsara,3.6470588235294117,4.588235294117647,4.076470588235295,4.238235294117647,3.934707182887943
3689,NTCmark,Camlin,3.692982456140351,4.5543859649122815,3.9280701754385974,4.221052631578948,3.8778734504562884
3690,NTCmark,Classmate,4.714285714285714,4.885714285714286,4.085714285714286,4.4,4.476838110752691
3691,NTCmark,DCG pac,3.0,5.0,5.0,5.0,4.517698959130028
3692,NTCmark,Faber-Castell,4.057142857142857,4.6571428571428575,4.031428571428572,4.472857142857142,4.173224884228784
3693,NTCmark,MILTON,2.1999999999999997,4.3566666666666665,4.14,3.17,2.9731158525288115
3694,NTCmark,Pilot,3.9385964912280698,4.606140350877194,3.9535087719298243,4.40921052631579,4.061469963920985
3695,NaTiVe StOrE,Li-Ning,4.0,4.666666666666667,3.84,3.9200000000000004,3.880652230130091
3696,NaTiVe StOrE,SG,4.571428571428571,4.571428571428571,3.5714285714285716,4.071428571428571,3.9897297802521976
3697,NaTiVe StOrE,Yonex,4.166666666666667,4.735714285714286,4.25,4.208333333333333,4.214150654000736
3698,Nakoda Cellular,Boat,2.552749140893471,4.179347079037801,4.038109965635739,3.929450171821305,3.2667788767716375
3699,Nakoda Tech,Generic,3.8000000000000003,4.726666666666667,3.9599999999999995,3.8799999999999994,3.8682540147882842
3700,Nakoda Trading,Shivya,3.8000000000000003,4.283333333333333,3.6799999999999997,3.7399999999999998,3.5201012823181372
3701,Nakul traders electronics zone,Anycast,1.5,2.95,2.9,2.95,1.613768408094344
3702,Nakul traders electronics zone,Zebronics,2.25,3.1999999999999997,3.1999999999999997,3.1999999999999997,2.1642342327752875
3703,Nallu Infotech,AOC,2.7,4.159999999999999,3.6,4.159999999999999,3.2483172673023755
3704,Nallu Infotech,Assembled Desktop,3.0444444444444443,4.278888888888889,3.74,4.058888888888889,3.419889156220431
3705,Nallu Infotech,BenQ,2.365800865800866,4.396753246753246,4.164285714285713,4.323484848484848,3.500206515486211
3706,Nallu Infotech,Corsair,3.0,4.5200000000000005,4.200000000000001,4.5200000000000005,3.8472541495027572
3707,Nallu Infotech,DHAGAN,3.857142857142857,4.4,3.985714285714286,3.9214285714285717,3.763680160312681
3708,Nallu Infotech,Electrobot,2.8181818181818183,3.818181818181817,2.799999999999999,3.818181818181817,2.7317859561785847
3709,Nallu Infotech,Foxin,2.0,3.96,3.7,3.96,2.8895159401035597
3710,Nallu Infotech,GANDIVA,2.2166666666666663,3.933958333333334,3.605833333333334,3.667500000000001,2.802155046301438
3711,Nallu Infotech,Iball-Intel,2.533333333333333,3.7533333333333343,2.96,3.7533333333333343,2.6395336794392277
3712,Nallu Infotech,LG,2.7115384615384617,4.392307692307692,4.096153846153845,4.392307692307692,3.6129037458517406
3713,Nallu Infotech,M-Techno,2.4285714285714284,5.0,5.0,5.0,4.334645102025408
3714,Nallu Infotech,Samsung,4.130434782608695,4.921739130434783,4.53768115942029,4.794927536231884,4.610396356101061
3715,Nallu Infotech,Western Digital,3.416666666666667,4.5738095238095235,3.98095238095238,3.698809523809524,3.6130779805726205
3716,Nallu Infotech,Wintech,2.933333333333333,3.6333333333333337,2.566666666666667,3.55,2.5031127761972773
3717,Nallu Infotech,Zebronics,3.0588235294117645,4.441176470588236,4.111764705882354,4.441176470588236,3.7704140229805216
3718,Nallu Infotech,Zebronics - Intel,2.4285714285714284,3.7142857142857144,3.0,3.7142857142857144,2.5865443020948975
3719,Nallu Infotech,Zebronics-Intel,4.0,4.642857142857143,3.966666666666666,3.983333333333334,3.936805877951903
3720,Namoh Namoh,HP,3.0,4.555555555555556,4.200000000000001,4.555555555555556,3.877116160230834
3721,Namoh Namoh,Logitech,2.857142857142857,4.657142857142857,4.3999999999999995,4.657142857142857,3.9834996428058838
3722,NandaTara,Prestige,3.0,4.319999999999999,3.8,4.319999999999999,3.5456265067582065
3723,NandaTara,Saregama,3.5,4.35,3.899999999999999,4.35,3.7644081613763443
3724,Nandi home appliances,Tupperware,4.3999999999999995,4.3999999999999995,4.04,4.220000000000001,4.0716184955207755
3725,Nandwani Enterprises,Pantene,4.0,4.635,4.075,4.0375,3.990481010142886
3726,Naomika Enterprises,Crompton,4.333333333333333,4.747619047619048,3.9,4.116666666666667,4.12038869695218
3727,Narendra chhabda,Godrej aer,4.666666666666666,4.666666666666666,3.7333333333333334,4.2,4.167263484345668
3728,Narpatsingh9791067525,Intex,3.7142857142857144,4.557142857142857,3.857142857142857,3.7857142857142856,3.693255673371029
3729,Nash Convergent Solutions,MANTRA,4.285714285714286,4.719047619047619,4.028571428571428,4.609523809523809,4.32650447115581
3730,National-shoppe,Acer,4.142857142857143,4.6000000000000005,3.2,4.6000000000000005,3.9464168068523837
3731,National-shoppe,Crucial,4.053921568627452,4.703921568627452,4.309313725490195,4.566911764705883,4.322683395834924
3732,National-shoppe,Dell,3.2109374999999996,4.356979166666667,3.740312500000001,3.8615624999999993,3.432003973590905
3733,National-shoppe,Intel,4.0,4.55,3.2999999999999994,4.55,3.8920733480896477
3734,National-shoppe,Lenovo,3.890804597701149,4.573563218390805,3.8936781609195394,4.454310344827586,4.028960477448122
3735,National-shoppe,Logitech,4.142857142857143,4.828571428571428,4.3999999999999995,4.828571428571428,4.53934837301594
3736,National-shoppe,SAREGAMA,3.0,4.414285714285714,3.9857142857142853,3.492857142857143,3.3291907320325422
3737,National-shoppe,Saregama,4.0,4.65,3.900000000000001,4.65,4.17654100186104
3738,Natural and tile selling,Lenovo,3.0,4.166666666666667,4.033333333333333,3.516666666666667,3.2424965428989263
3739,Naughty Cosmo,Biotique,4.0,4.5,4.1,4.05,3.94270809849803
3740,Naughty Cosmo,MamyPoko,3.8000000000000003,4.203333333333333,3.8200000000000003,3.809999999999999,3.5579170867874845
3741,NayanPrashant Enterprises,Boat,2.5,4.4,3.8,4.4,3.452643905929837
3742,NeedyBee,NeedyBee,4.714285714285714,4.785714285714286,4.042857142857144,4.378571428571428,4.409030740677505
3743,Nehal Infotech,Logitech,1.7936507936507935,4.254761904761906,4.050000000000002,3.778968253968255,3.0032297101578975
3744,Neil Enterprises,Borosil,3.666666666666667,4.319047619047619,3.833333333333333,3.75,3.5486363244910626
3745,Neminath Electricals,Philips,5.0,5.0,4.2,4.6,4.735809161483758
3746,Nervy Technologies,Generic Unbranded,3.333333333333333,4.608333333333333,4.133333333333333,3.733333333333333,3.6662938512541547
3747,Neudigitronics,Dell,3.5625,4.55375,4.1312500000000005,4.251875,3.9156408125158033
3748,New Age Enterprises,Gala,3.8,4.56,3.8,4.56,4.003470479119198
3749,New Online Deals,Dell,2.2244897959183674,4.17074829931973,3.8156462585034037,3.683333333333334,2.987869268418721
3750,New Online Fashion,Ahmedabad Cotton,1.6666666666666665,4.042857142857143,3.8999999999999995,2.7833333333333337,2.4302329426005573
3751,New Super Star Selections,Alia Bhatt,2.1999999999999997,4.226666666666667,3.7599999999999993,2.98,2.713671140117988
3752,New Super Star Selections,Amitabh Bachchan,4.492307692307692,4.707692307692308,3.626923076923077,4.059615384615384,4.0398901960365645
3753,New Super Star Selections,Irrfan Khan,4.0,4.333333333333333,3.9250000000000003,3.9625,3.7749870175935762
3754,New Super Star Selections,JBL,3.3333333333333335,4.6499999999999995,4.299999999999999,4.6499999999999995,4.096632000971429
3755,New Super Star Selections,JT,3.3333333333333335,4.066666666666667,2.6999999999999997,4.066666666666667,3.0720930578674523
3756,New Super Star Selections,Jack Black,2.5,4.069047619047619,3.583333333333333,3.0416666666666665,2.7034861914028503
3757,New Super Star Selections,M.Chandrasekharan,2.0,4.331428571428572,4.26,3.13,2.9222162314157902
3758,New Super Star Selections,Mohit Chauhan,3.8000000000000003,4.659999999999999,4.160000000000001,3.98,3.943785757836954
3759,New Super Star Selections,Prabhas,2.666666666666667,3.9171428571428564,3.7600000000000002,3.2133333333333334,2.813930085140501
3760,New Super Star Selections,Radhika Apt,1.0,4.2,4.2,2.6,2.316725022227031
3761,New Super Star Selections,Ranbir Kapoor,4.0,4.514285714285714,3.0714285714285716,3.5357142857142856,3.4058458941240524
3762,New Super Star Selections,Ranveer Singh,3.923076923076923,4.488961038961039,3.9454545454545453,3.9342657342657352,3.8165157051734395
3763,New Super Star Selections,Shabana Azmi,3.7142857142857144,4.714285714285714,4.0,3.857142857142857,3.8396963289176513
3764,New Super Star Selections,Shah Rukh Khan,2.2857142857142856,4.442857142857143,3.683333333333333,2.9845238095238096,2.814919881226453
3765,New Tech World,TANTRA,2.6041666666666665,4.121527777777778,3.713194444444444,3.1586805555555544,2.8493734159833077
3766,New Webshoppers,Origami So..Soft,2.5636363636363635,4.3127272727272725,4.067272727272727,3.960909090909091,3.352469267922433
3767,New Year Dhamaka,Kent,3.083333333333333,4.160714285714286,3.6750000000000003,3.379166666666667,3.0933974132192175
3768,New York Plaza,Portronics,3.533333333333333,4.666666666666667,4.326666666666667,4.363333333333333,4.065862027505162
3769,New York Plaza,Unknown,2.9,4.090000000000001,3.7600000000000002,3.3299999999999996,3.0120426144707304
3770,New fashion 4 U,KS,3.4285714285714284,4.1571428571428575,3.414285714285714,3.4214285714285713,3.131670687606885
3771,Next World Retail,Electronic Arts,2.8444444444444446,4.611111111111111,3.993333333333333,4.296666666666666,3.682829774547311
3772,Nexus marketing Bhopal,JioFi,3.272727272727273,4.500000000000001,3.9000000000000004,4.500000000000001,3.8175830077869923
3773,NexusCorp®,Ganesh,3.119047619047619,4.446428571428572,3.8750000000000004,3.4970238095238098,3.346469569753005
3774,Nice Line Bags,Nice Line,2.5476190476190474,4.248809523809524,3.741666666666667,3.1446428571428564,2.89281536587388
3775,Night Hawk,Generic,3.723684210526316,4.455263157894737,3.837280701754386,3.9462719298245608,3.705936219111255
3776,NikZone,Orpat,3.1848484848484846,4.490303030303031,3.9154545454545473,4.446515151515151,3.769453827613359
3777,NikZone,Philips,3.4222222222222225,4.383333333333333,3.58,4.223333333333334,3.5984568135452535
3778,Nikhil Gandhi traders,Terabyte,2.5,4.064285714285714,3.6999999999999993,4.064285714285714,3.137274409035936
3779,Nilssons music,Casio,2.5,4.333333333333334,4.200000000000001,4.333333333333334,3.530306468213809
3780,Nilvarna Handicraft,Nilvarna Handicraft,3.0,4.42,4.0,3.5,3.3393178728877877
3781,Nimble house,Nimble House,4.0,4.61,4.05,4.025,3.9659831265970817
3782,Nimbose®,God Gift,5.0,5.0,4.475,4.737500000000001,4.881070451253661
3783,NionAI,TRP TRADERS,3.753968253968254,4.511904761904761,3.6166666666666663,4.328174603174604,3.815753020448859
3784,Nirmalsale,Sahani Traders,3.857142857142857,4.214285714285714,3.714285714285714,3.7857142857142856,3.5364196363817975
3785,Nischal Impex,OSE,2.6,4.34,3.5399999999999996,3.07,2.8544269378924594
3786,Nishadil Retails,MILTON,4.0,4.595238095238095,4.0666666666666655,4.033333333333333,3.9681189999056428
3787,Nishka Technologies,Boat,3.0,4.271428571428571,3.8333333333333335,3.416666666666667,3.18417213203851
3788,Nitesh Electronics,Philips,4.04,4.66,3.94,3.9900000000000007,3.951040535819236
3789,Nithi Enterprise,Johnson's,3.3621794871794872,4.447985347985348,4.036996336996337,3.6995879120879116,3.5578178690438507
3790,Njoy-Buying,BenQ,3.1,4.505000000000001,4.24,4.505000000000001,3.8800559219600688
3791,Njoy-Buying,Canon,3.166666666666667,4.366666666666666,3.9666666666666663,3.566666666666667,3.3833589355655254
3792,Njoy-Buying,Dell,3.2222222222222223,4.325,3.8249999999999997,4.325,3.6293668276380293
3793,Njoy-Buying,Epson,3.4545454545454546,4.563636363636365,4.200000000000002,4.563636363636365,4.02951400354771
3794,Njoy-Buying,HP,3.0819209039548023,4.168079096045197,3.6409604519774006,4.098728813559322,3.3642149634055563
3795,Njoy-Buying,LG,3.4285714285714284,4.4380952380952365,3.9666666666666646,4.4380952380952365,3.8377905320521775
3796,Njoy-Buying,Lenovo,3.0,4.13076923076923,3.3384615384615373,4.13076923076923,3.232481479586239
3797,Njoy-Buying,Portronics,3.833333333333333,4.690476190476191,4.133333333333334,3.9833333333333334,3.960613431698003
3798,Njoy-Buying,Samsung,3.35,4.559999999999999,4.284999999999998,4.559999999999999,4.021370838433235
3799,Njoy-Buying,iBall,3.1148148148148147,4.147777777777779,3.6500000000000012,3.911296296296296,3.2958458977404126
3800,NoWorrry,KETSAAL,3.5,4.2,3.3833333333333333,3.441666666666667,3.171424362247713
3801,Nohunt,Syska,3.8000000000000003,4.576666666666667,4.06,3.93,3.853322431486095
3802,Noor Enterprise873,Orient,3.75,4.775,4.1000000000000005,4.775,4.268265487043221
3803,Nostro Store,Borosil,3.119047619047619,4.492857142857142,3.9,3.5095238095238095,3.380646577654701
3804,NoteKart,Casio,2.625,4.200000000000001,4.200000000000001,4.200000000000001,3.458366959225155
3805,NoteKart,Generic,2.9523809523809526,4.185714285714285,3.9944444444444436,3.9972222222222222,3.4093920112202474
3806,Novelty Smart Kitchen,Borosil,5.0,5.0,3.6,4.3,4.418875438349423
3807,Novex,NOVEX,3.6222222222222222,4.4511111111111115,3.8079012345679013,3.7150617283950607,3.571990924681108
3808,Nst online,Sennheiser,2.749822695035461,4.304343971631204,3.9883865248226935,3.930806737588652,3.370282677806145
