,Seller,MultiLink,FeedBack_Rating,Courier_Rating,Product_Rating,Packaging_Rating,ALL_OVER
3266,Perfect Online Deals,Home Entertainment Systems,2.6102564102564103,4.346666666666668,4.110769230769232,4.0476923076923095,3.59803068024358
3267,Perfect Online Deals,Networking Devices,4.0,4.326190476190477,3.816666666666667,3.9083333333333337,3.8549146795588287
3268,Perfect Online Deals,Speakers,2.5453333333333332,4.346533333333335,4.099533333333335,4.136433333333335,3.6055415741596186
3269,Perfect Pricee,Cycling,3.75,4.3149999999999995,3.7749999999999995,3.7625,3.7209257605675212
3270,Perfect Sales India,Car Electronics,2.803921568627451,3.967450980392157,3.566470588235294,3.185196078431373,3.074241660579778
3271,Perfect Sales India,Lab & Scientific,3.8000000000000003,4.433333333333334,3.559999999999999,3.68,3.6938652370133322
3272,Perfect Sales India,Musical Instruments & Professional Audio,3.142857142857143,4.585714285714286,3.7399999999999998,3.4414285714285717,3.5391070305620635
3273,Perfect world computer,Speakers,2.7142857142857144,4.264285714285714,3.764285714285714,3.9535714285714287,3.4688404654713003
3274,PerryFerric Retail,Car Electronics,1.6666666666666667,3.6,3.6,2.6333333333333333,2.4414829046603854
3275,PerryFerric Retail,Home Entertainment Systems,3.6666666666666665,4.733333333333333,3.5666666666666664,3.6166666666666667,3.7526469457830984
3276,PerryFerric Retail,Office Supplies & Stationery,2.5714285714285716,3.942857142857143,3.5,3.607142857142857,3.118620427474548
3277,Perusal,Suitcases & Trolley Bags,3.142857142857143,4.385714285714286,3.7571428571428567,3.4499999999999997,3.469852826146883
3278,Pet Hub,Dog supplies,3.25,4.285000000000001,3.725,3.4875,3.4647151005805243
3279,Pet adda,Dog supplies,3.3944444444444444,4.471666666666666,3.8530555555555552,3.6237500000000002,3.657172761301402
3280,PetSutra,Dog supplies,3.0,4.326666666666667,4.06,3.53,3.5170604827396232
3281,Pets Kingdom,Dog supplies,3.8026315789473686,4.647368421052631,3.952631578947368,3.877631578947369,3.950309695962961
3282,Photoking Retail,DSLR Cameras,3.543650793650794,4.428174603174604,4.093650793650793,4.24484126984127,3.9521769758243557
3283,PickTheDeal,Computer Accessories,0.0,2.7,2.7,2.7,1.3979194122215235
3284,PickTheDeal,Gaming Accessories,1.0,2.7,2.7,2.7,1.6798962169398237
3285,PickTheDeal,Heating & Cooling Appliances,2.7142857142857144,4.442857142857143,3.8285714285714283,3.271428571428572,3.332442325556043
3286,PickTheDeal,PC Games,2.142857142857143,3.214285714285715,2.7,3.214285714285715,2.367656510666948
3287,PickTheDeal,Security Cameras,2.6666666666666665,3.6833333333333322,3.1666666666666665,3.6833333333333322,2.978198762260723
3288,Pilot Sports,Cricket,4.3999999999999995,4.766666666666667,4.12,4.260000000000001,4.335909557955478
3289,Pilot Sports,Football,3.5,4.1450000000000005,4.125,3.8125,3.6985917412293645
3290,Pilot Sports Co.,Cricket,4.3999999999999995,4.416666666666667,3.940000000000001,4.170000000000001,4.122146896499315
3291,Pilot Sports Co.,Football,3.75,4.4799999999999995,3.9,3.825,3.839394520592786
3292,Planet India,Security Cameras,3.155555555555556,4.5122222222222215,4.125555555555556,4.120555555555556,3.8432777585878437
3293,Play Panda,STEM Toys Store,3.4,4.673333333333333,4.240000000000001,3.8200000000000003,3.9076622390612608
3294,Playmart India,Cricket,3.5808823529411766,4.376114081996436,3.994875222816399,3.7878787878787876,3.76600986728519
3295,Playmart India,Football,2.833333333333333,3.7380952380952377,3.466666666666666,3.1499999999999995,2.9552602465102833
3296,Plenzo,Fitness Accessories,2.5,3.9,3.5,3.0,2.88370095909632
3297,Plus Kart SLP,Headphones,3.666666666666667,4.6380952380952385,4.166666666666667,3.9166666666666665,3.980549832714488
3298,Plus Point Marketing,Suitcases & Trolley Bags,3.5921985815602837,4.459751773049645,3.8232269503546097,3.707712765957446,3.7275079382784178
3299,PointHai Com,Best Wishes & Thank You,0.8,4.5,4.5,4.5,3.402214497461859
3300,PointHai Com,Birthday Gift Cards,1.0,4.5,4.5,4.5,3.458609858405519
3301,PointHai Com,"Gift Boxes, Gift Tags, Greeting Cards",1.0,4.5,4.5,4.5,3.458609858405519
3302,PointHai Com,Popular Brand Gift Vouchers,0.7142857142857143,4.328571428571429,4.328571428571429,4.328571428571429,3.208643757870225
3303,Pooja Concepts,International Toy Store,2.833333333333333,4.545714285714285,4.12,3.4766666666666666,3.553418132694987
3304,Pooja electricals & hardwares,Heating & Cooling Appliances,1.4827586206896552,4.117241379310345,3.979310344827587,4.048275862068966,3.155704509514769
3305,Popscart,Components,3.2222222222222223,4.665555555555556,4.293333333333335,4.3133333333333335,4.030488516436137
3306,Popular Electronics Mumbai,Air Conditioners,3.152173913043478,4.756521739130435,4.54891304347826,4.694021739130435,4.240939204790859
3307,Popular Electronics Mumbai,Home Entertainment Systems,2.6,3.9066666666666663,3.7399999999999998,3.17,3.0365829119969714
3308,Popular Electronics Mumbai,Televisions,2.7941176470588234,4.503529411764705,4.101176470588236,3.9888235294117655,3.6882281803119374
3309,Popular Electronics Mumbai,Washing Machines,3.0,4.47,4.1,4.47,3.890251497179488
3310,Positive connections,Kitchen & Home Appliances,2.6666666666666665,4.2,4.2,4.2,3.63211892602507
3311,Pournami Engineering Solutions,Indoor Lighting,2.5,3.95,3.7,3.1,2.991063462127548
3312,Power fit,Badminton,4.666666666666667,4.741666666666667,4.533333333333333,4.6,4.62725134279833
3313,Power-Fit,Badminton,3.6,4.456666666666666,3.940000000000001,3.770000000000001,3.781270500071981
3314,PowerPak CameraZone,DSLR Cameras,3.2125,4.762499999999998,4.649999999999999,4.668749999999998,4.280040279812182
3315,PowerPak CameraZone,Heating & Cooling Appliances,2.333333333333333,4.273809523809524,4.016666666666667,3.1750000000000007,3.180793746389174
3316,PowerPak CameraZone,Musical Instruments & Professional Audio,2.6653508771929824,4.113201754385964,3.7392543859649114,3.6417763157894734,3.2882263559849543
3317,PowerPak CameraZone,Smart Home,2.756521739130435,4.334782608695652,3.9956521739130424,3.9326086956521746,3.565176349467558
3318,Powermax Fitness India Pvt. Ltd.,Cardio Equipment,3.5714285714285716,4.428571428571429,3.914285714285714,3.7428571428571433,3.7464227787352007
3319,Prabha security,Components,3.9545454545454546,4.590909090909091,3.622727272727273,4.5159090909090915,4.088410111065359
3320,Prachi Computers,Components,3.8333333333333335,4.533333333333333,3.6,3.7166666666666663,3.7647458523889856
3321,Prachi Computers,Networking Devices,3.875,4.675,3.700000000000001,4.675,4.171682922398345
3322,Prana Air,Kitchen & Home Appliances,3.75,4.85,4.225,3.9875,4.124754122511079
3323,Prayag enterprises,Dog supplies,2.666666666666667,4.3999999999999995,4.1000000000000005,3.3833333333333333,3.414423662126205
3324,Premier Appliances N Electricals,Heating & Cooling Appliances,3.6,4.21,3.66,3.6299999999999994,3.563113491319112
3325,Premier Appliances N Electricals,Kitchen & Home Appliances,1.1428571428571428,4.0,4.0,4.0,3.0048051364502024
3326,Premium-Design,Car Electronics,3.5487179487179485,4.354102564102565,3.7464102564102566,3.647564102564102,3.6337103844046856
3327,Premium-Design,Networking Devices,3.18,4.263333333333333,3.726666666666667,3.7266666666666675,3.515240081879506
3328,Premium-Design,Speakers,3.0,3.8773913043478263,3.281739130434783,3.5147826086956524,3.1235938981683717
3329,Premium-X,"Test, Measure & Inspect",4.333333333333333,4.661904761904762,3.483333333333334,3.9083333333333323,3.9853467331058745
3330,Presidency Cycles,Cycling,3.555555555555556,4.1722222222222225,3.6222222222222222,3.5888888888888886,3.5121613526389384
3331,Pretty Krafts,Travel Accessories,1.7142857142857142,4.228571428571429,4.085714285714285,2.9,2.918195228497841
3332,Prettyia IN,International Toy Store,3.0,4.286666666666666,3.9699999999999993,3.4849999999999994,3.4620264148911737
3333,Prettyia IN,Musical Instruments & Professional Audio,3.583333333333333,4.308333333333334,3.6499999999999995,3.616666666666667,3.5890491544861542
3334,Prettyia IN,Strollers & Prams,3.0,3.806666666666667,3.2666666666666666,3.1333333333333337,2.9676519153358862
3335,Price Perfect Enterprises,Badminton,4.5,4.74,4.075,4.2875,4.35036198391949
3336,Prilin Enterprises,Laptops,3.1999999999999997,4.3,3.5,3.35,3.3490312085823857
3337,Primarc Pecan Retail,Bedroom Linen,4.142857142857143,4.485714285714286,3.8999999999999995,4.021428571428571,4.0165276866014565
3338,Primarc Pecan Retail,Camping & Hiking,2.666666666666667,4.171428571428572,4.0,3.3333333333333335,3.282560030077812
3339,Primarc Pecan Retail,Fitness Accessories,3.142857142857143,4.457142857142857,3.885714285714286,3.5142857142857147,3.553959405917645
3340,Primarc Pecan Retail,Suitcases & Trolley Bags,3.666666666666667,4.295238095238095,3.666666666666667,3.666666666666667,3.6284747117592318
3341,Prime Stationary,Office Supplies & Stationery,2.8947368421052633,4.454385964912281,4.0017543859649125,4.132456140350877,3.7170558748040703
3342,Prime Store(ME),Diapers,2.25,4.239285714285714,4.0249999999999995,3.1374999999999997,3.134099889602553
3343,Prime Trader,Video Games Deals,2.0,3.733333333333334,3.1,3.733333333333334,2.807250541507221
3344,Prime World,Janitorial & Sanitation Supplies,3.625,4.4,3.600000000000001,4.4,3.8779993985789796
3345,Prime-Global,Security Cameras,4.1,4.699999999999999,4.115,4.53875,4.315377211289715
3346,Primedeal™,Computer Accessories,5.0,5.0,2.7,5.0,4.442405525310237
3347,Primedeal™,PC Games,2.3,3.520000000000001,2.700000000000001,3.520000000000001,2.6292372428074033
3348,Prince Enterprise India,Backpacks,3.6666666666666665,4.7,3.9,3.783333333333333,3.886778174272499
3349,Prince Enterprise India,Heating & Cooling Appliances,3.0,4.383333333333333,3.8799999999999994,3.44,3.459479699587537
3350,Prince Enterprise India,Home Improvement,2.6666666666666665,4.216666666666667,3.8166666666666664,3.2416666666666667,3.2191207304322713
3351,Prince Enterprise India,Kitchen Storage & Containers,3.1666666666666665,4.45,4.183333333333334,3.6750000000000003,3.693008700274672
3352,Prince products,Dog supplies,3.0681818181818183,4.365151515151514,3.914646464646464,3.491414141414141,3.498130272394706
3353,Prince-Mobile,Speakers,1.1428571428571428,4.428571428571429,4.428571428571429,4.428571428571429,3.428308384418225
3354,Printdoot Corporation,Office Supplies & Stationery,3.7271739130434782,4.629855072463767,4.177137681159419,4.401068840579709,4.1555787424352
3355,Pritam Music Pvt. Ltd.,All English,3.675675675675676,4.3049549549549555,3.785855855855858,3.7307657657657662,3.688756687211548
3356,Pritam Music Pvt. Ltd.,All Hindi,3.745942408376964,4.536662303664921,3.8565155481516724,3.8012289782643203,3.840181149661074
3357,Pritam Music Pvt. Ltd.,Blu-ray,2.955238095238095,4.247142857142857,3.8314285714285714,3.393333333333334,3.3658325945162604
3358,Pritam Music Pvt. Ltd.,Indian Classical,3.7422480620155034,4.485891472868218,3.840439276485789,3.7913436692506464,3.8119509279532817
3359,Pritroniks Technologies,Components,3.8461538461538463,4.792307692307692,4.099999999999998,4.792307692307692,4.357910223412475
3360,Pro Active Sports,Badminton,3.625,4.5525,3.8875,3.75625,3.8060661595247085
3361,Pro Gadget India,Musical Instruments & Professional Audio,4.8,4.8,3.375,4.0874999999999995,4.198435321747538
3362,Pro Smart IT Solutions,Networking Devices,1.3076923076923077,4.200000000000001,4.1000000000000005,3.9730769230769236,3.147049129622713
3363,ProAudioVideo,All Computers & Accessories,3.0,4.333333333333333,4.0,4.333333333333333,3.7653751987630804
3364,ProAudioVideo,DSLR Cameras,3.148447204968944,4.387971014492755,4.079430641821947,4.2158022774327115,3.8118672382266032
3365,ProAudioVideo,Headphones,3.25,4.125,4.0,4.125,3.687807616473705
3366,ProAudioVideo,Speakers,3.280952380952381,4.3533333333333335,4.133333333333335,4.244285714285715,3.860188593824062
3367,Profitech Communication™,Desktops,2.923076923076923,4.212307692307693,3.3353846153846165,3.9446153846153846,3.3858164757896203
3368,Proshop,Networking Devices,2.3333333333333335,4.416666666666666,4.299999999999999,4.416666666666666,3.7198586810541205
3369,Prosol Technologies,Components,3.3333333333333335,4.7,4.1000000000000005,4.7,4.147703974368643
3370,Protech.,Computer Accessories,3.325396825396825,4.443650793650794,3.7388888888888894,4.19404761904762,3.7815482187026808
3371,Protokart,Components,3.5,4.45,3.84,4.103333333333333,3.8316456129928422
3372,Protokart,Networking Devices,4.5,4.5,3.8,4.5,4.251294295694139
3373,Proton Delhi,All Computers & Accessories,3.0,4.55,4.1,4.55,3.947107222031564
3374,Proton Delhi,Home Entertainment Systems,2.7468468468468465,4.495405405405406,4.135945945945947,4.273828828828829,3.7745215271785595
3375,Proton Delhi,Networking Devices,2.464360587002096,4.448113207547169,4.107861635220123,4.23139412997904,3.6550504492635416
3376,Proton mumbai,All Computers & Accessories,3.2,4.24,4.04,4.24,3.766537988096961
3377,Proton mumbai,Home Entertainment Systems,3.5268817204301075,4.498387096774195,4.166129032258065,4.3432795698924735,4.026679113054772
3378,Proton mumbai,Networking Devices,3.490963855421686,4.487951807228917,4.1487951807228916,4.3481927710843395,4.009338500268745
3379,Pruthvik Enterprise,Home Entertainment Systems,3.1333333333333333,4.105,3.5916666666666677,3.9225000000000003,3.467780699513864
3380,PudongIN,Travel Accessories,1.2,3.8000000000000003,3.8000000000000003,2.5,2.398647657662732
3381,Puma Sports India,Rucksacks,3.0,4.171428571428572,3.8,3.4,3.3428329454985324
3382,Punnkk,Home Entertainment Systems,3.6,4.3,3.5,4.3,3.7721325539351493
3383,Pup Kart,Dog supplies,3.555128205128205,4.321794871794871,3.732564102564102,3.6438461538461544,3.618053596307022
3384,Pupkart,Dog supplies,2.7015873015873018,4.157539682539682,3.7833333333333328,3.2424603174603184,3.197269580735483
3385,Q Tech Engineering,Lab & Scientific,3.166666666666667,4.09047619047619,3.833333333333333,3.5,3.4006525424744662
3386,QFX9,Home Audio & Theater,3.05,4.23625,3.5675,3.8587500000000006,3.4671605068272884
3387,QFX9,Televisions,2.6231884057971016,4.4311594202898545,4.174637681159419,4.0423913043478255,3.6501175014132556
3388,QUALITY TEAM-AMZ,Travel Accessories,3.5,4.15,3.75,3.625,3.5352123607077646
3389,QUARTZITE™,Heating & Cooling Appliances,3.466666666666667,4.633333333333334,4.033333333333334,4.3500000000000005,4.026873816210106
3390,QUICKMART,Lab & Scientific,2.6666666666666665,4.133333333333334,3.600000000000001,4.133333333333334,3.418252544550352
3391,QUIDDITY RETAILS LLP,Indoor Lighting,2.9435897435897433,4.432948717948718,3.9060256410256406,3.424807692307692,3.4648873699608034
3392,Qc_checked,Drives & Storage,3.6666666666666665,4.266666666666667,3.600000000000001,4.266666666666667,3.7949888906887805
3393,Qilya,Musical Instruments & Professional Audio,0.6,4.0,4.0,4.0,2.851732013888839
3394,Quace Solutions,Indoor Lighting,1.0,3.97,3.95,2.4749999999999996,2.440997026220097
3395,Quality Gadgets,Computer Accessories,3.5454545454545454,4.372727272727272,3.836363636363636,3.8181818181818183,3.720634167874131
3396,Quality Gadgets,Home Entertainment Systems,3.0392156862745097,4.181372549019607,3.875490196078432,3.975,3.566476314486547
3397,Quality WIth Satisfaction Shop,Indoor Lighting,3.0974358974358975,4.3110256410256405,3.772564102564102,3.435,3.4277400408038607
3398,Qualitymartss,Strength Training,2.1999999999999997,4.191666666666666,3.775,2.9875000000000003,2.983346937835295
3399,Querencia,Bedroom Linen,3.5,4.397619047619048,4.1833333333333345,3.8416666666666663,3.82132432500838
3400,QuicKart (3-Strips),Kitchen & Home Appliances,2.833333333333333,4.164285714285714,3.7499999999999996,3.291666666666667,3.243833386559112
3401,Quims,All Exercise & Fitness,3.25,4.63,4.15,3.7,3.7845532640590127
3402,Quims,Indoor Lighting,4.25,4.7299999999999995,3.975,4.1125,4.191116993018105
3403,Quinze Products,Kitchen Storage & Containers,3.0,4.319047619047619,4.033333333333333,3.516666666666666,3.5023797168124986
3404,QwickDeal Online Shopping Private Limited,Headphones,3.9799999999999995,4.694999999999999,3.964,4.572,4.248581467173496
3405,QwickDeal Online Shopping Private Limited,Monitors,3.2,4.4799999999999995,3.7,4.4799999999999995,3.8427627498865538
3406,QwickDeal Online Shopping Private Limited,Speakers,3.2,4.6,4.0,4.6,4.011289642546997
3407,QwickDeal Online Shopping Private Limited,Tablets,3.753968253968254,4.438888888888888,3.5722222222222206,4.334523809523809,3.9002058431301694
3408,QwikCilver Solutions Pvt. Ltd,All Gift Cards,0.0,4.3,4.3,4.3,2.9789982046354746
3409,QwikCilver Solutions Pvt. Ltd,Best Wishes & Thank You,2.8,4.340000000000002,4.175000000000002,4.340000000000002,3.762276409696786
3410,QwikCilver Solutions Pvt. Ltd,Birthday Gift Cards,2.0,4.4,4.4,4.4,3.641769238597948
3411,QwikCilver Solutions Pvt. Ltd,"Gift Boxes, Gift Tags, Greeting Cards",3.0,4.484848484848484,4.166666666666667,4.484848484848484,3.919302776599367
3412,QwikCilver Solutions Pvt. Ltd,Wedding & Anniversary,2.7222222222222223,4.369444444444444,4.205555555555554,4.369444444444444,3.7697494306453203
3413,R & R,Diapers,1.0,4.091666666666668,4.0249999999999995,2.5124999999999997,2.520783501681713
3414,R A C H N A,Yoga,3.166666666666667,4.235714285714286,3.75,3.458333333333333,3.4196985292776683
3415,R D Retail,Janitorial & Sanitation Supplies,3.588235294117647,4.483529411764706,3.6247058823529414,4.14764705882353,3.8241384616556027
3416,R D Retail,Travel Accessories,2.5714285714285716,4.342857142857143,3.9071428571428575,3.239285714285714,3.265057131426474
3417,R K AGENCIES.,Heating & Cooling Appliances,1.4285714285714286,3.971428571428571,3.7999999999999994,3.971428571428571,3.009568784858137
3418,R K AGENCIES.,Home Entertainment Systems,2.333333333333333,4.145238095238096,3.916666666666667,3.125,3.0873354942516196
3419,R K AGENCIES.,Televisions,3.0783333333333336,4.439375,3.954208333333333,4.241270833333332,3.785411371870955
3420,R N PROMOTERS,Kitchen & Dining,3.833333333333333,4.419047619047619,3.8,3.8166666666666664,3.8090138027095506
3421,R S Sales,Components,3.3333333333333335,4.5,3.5,4.5,3.8390780514737948
3422,R S TRADERS DELHI,All Exercise & Fitness,3.333333333333333,4.591428571428572,4.24,3.7866666666666666,3.8465198583873637
3423,R k Retail,Kitchen Storage & Containers,4.571428571428571,4.6000000000000005,3.8857142857142857,4.228571428571429,4.244964499346823
3424,R-shield,Kitchen & Dining,2.8,4.0,3.9599999999999995,3.38,3.258463364728395
3425,R.B. Collection,Kids' Watches,3.666666666666667,4.539285714285715,4.075,3.8708333333333336,3.9021950787142705
3426,R.C. Store,All Computers & Accessories,3.782051282051282,4.7012820512820515,3.931923076923078,4.306987179487179,4.0997120159680795
3427,R.C. Store,Drives & Storage,3.986666666666667,4.754133333333333,3.875466666666665,4.719733333333333,4.296861693486843
3428,R.C. Store,Headphones,3.787301587301587,4.6131746031746035,3.9226984126984132,4.259761904761904,4.049369047469731
3429,R.D. Retail,DSLR Cameras,2.316279069767442,4.6788372093023245,4.496279069767442,4.614418604651163,3.9347946681602055
3430,R.K. INFOTECH  ONLINE,Desktops,0.6666666666666666,3.6,3.6,3.6,2.475260769433238
3431,R.K. INFOTECH  ONLINE,Networking Devices,3.3333333333333335,4.333333333333333,3.5,3.4166666666666665,3.42120609328461
3432,R.K. INTERNATIONAL,Fitness Accessories,3.833333333333333,4.376190476190476,3.533333333333334,3.683333333333333,3.6750079367419217
3433,R.K.Computer(SAI),Computer Accessories,2.3733333333333335,4.050000000000001,3.6580000000000013,3.7556666666666674,3.19626648800529
3434,R.R.ENTERPRISES.,Smart Home,3.0,4.0555555555555545,3.299999999999999,4.0555555555555545,3.373725108245716
3435,R.S ENTERPRISES.,Rucksacks,4.666666666666666,4.752380952380952,4.033333333333333,4.3500000000000005,4.410966672242113
3436,R.S ENTERPRISES.,School Bags,3.166666666666667,4.316666666666667,3.7166666666666663,3.441666666666667,3.4360952965499996
3437,R.S Musics,Musical Instruments & Professional Audio,3.2666666666666666,4.253333333333333,3.8677777777777775,4.045,3.678973997105266
3438,R.S Retailer,Kitchen & Home Appliances,3.3333333333333335,4.311111111111111,3.6000000000000005,4.311111111111111,3.732583136256056
3439,R.S Retailer,Kitchen Storage & Containers,2.2857142857142856,4.285714285714286,4.085714285714286,3.185714285714286,3.194597265869513
3440,R.S entp,Indoor Lighting,4.75,4.75,4.025,4.387499999999999,4.443487115014019
3441,R2M3 Enterprise,Monitors,2.6666666666666665,3.8333333333333335,3.5,3.8333333333333335,3.1772958078942874
3442,RA Sellers,Car Parts,2.833333333333333,4.123809523809523,3.5666666666666664,3.1999999999999997,3.1474751898471376
3443,RADIO & GRAMOPHONE HOUSE,All Computers & Accessories,3.766666666666667,4.695000000000001,4.22,4.235,4.149382092119999
3444,RADIO & GRAMOPHONE HOUSE,All Hindi,3.4365735274826177,4.465667552144825,3.826531877213693,3.631552702348156,3.661937170187734
3445,RADIO & GRAMOPHONE HOUSE,Headphones,3.5588235294117645,4.580392156862746,4.086274509803921,4.287254901960785,4.026722416917715
3446,RADIO & GRAMOPHONE HOUSE,Indian Classical,3.5166666666666666,4.402447916666667,3.741510416666667,3.629088541666666,3.635845378206631
3447,RADIXSYSTEMS SERVICES,Components,1.9090909090909092,4.70909090909091,4.427272727272728,4.568181818181819,3.7973454682785217
3448,RAHUL COMPUTECH,Components,1.5714285714285714,4.3,3.9857142857142853,2.7785714285714285,2.837933709683452
3449,RAHUL COMPUTECH,Drives & Storage,4.0,4.7,4.1000000000000005,4.7,4.335688510847509
3450,RAHUL COMPUTECH,Monitors,3.825,4.592500000000001,3.825,4.592500000000001,4.133636326484695
3451,RAHUL COMPUTECH,Networking Devices,4.0,4.747058823529411,4.152941176470587,4.511764705882353,4.306965929582653
3452,RAJ AUTO AGENCIES,Motorbike Accessories & Parts,2.561904761904762,4.134436090225564,3.5778245614035087,3.069864661654135,3.0356081022751207
3453,RAJ COSMO CARE,"Baby Bath, Skin & Grooming",2.0,3.893333333333333,3.56,2.78,2.6849394516135465
3454,RAJA BAZAAR,All Computers & Accessories,3.627450980392157,4.360196078431373,3.8013725490196077,3.773235294117647,3.714551905179236
3455,RAJA BAZAAR,Drives & Storage,3.8363636363636364,4.535,3.9441818181818147,4.516636363636364,4.123047502181715
3456,RAJA BAZAAR,Headphones,3.6180555555555554,4.477951388888887,3.899826388888887,4.165190972222221,3.912475216277277
3457,RAJA TV CENTRE,Heating & Cooling Appliances,0.5,3.8999999999999995,3.8999999999999995,3.8999999999999995,2.7247169088911365
3458,RAJA TV CENTRE,Kitchen & Home Appliances,0.6,3.66,3.66,3.66,2.5157527705008746
3459,RAJARSHI,Computer Accessories,2.111111111111111,4.555555555555556,4.333333333333334,4.555555555555556,3.765154280694058
3460,RAJARSHI,Networking Devices,2.4,4.220000000000001,3.6799999999999997,4.220000000000001,3.426850646650509
3461,RAJARSHI,PC Games,1.3333333333333333,4.333333333333334,4.200000000000001,4.333333333333334,3.350909394487466
3462,RAJU COMMUNICATION.,Networking Devices,5.0,5.0,4.1,4.55,4.68388504106694
3463,RAJU TOYZ,Toys Gifting Store,4.0,4.206666666666666,4.04,4.0200000000000005,3.907456231028622
3464,RASCO SPORTS,Football,2.416666666666667,4.114285714285714,3.75,3.083333333333333,3.039089785983032
3465,RASHMI ENTERPRISES..,Heating & Cooling Appliances,1.5714285714285714,4.3999999999999995,4.299999999999999,4.3999999999999995,3.493174268115043
3466,RASON SPORTS,Football,2.305555555555556,4.022916666666666,3.7145833333333336,3.010069444444444,2.9389099463930037
3467,RATRADERS,Wallets,2.6212121212121215,4.493939393939394,4.221212121212122,3.4212121212121214,3.4836908063843213
3468,RAVI COMPUTER SOLUTIONS,Components,2.942857142857143,4.422857142857143,3.8999999999999986,4.278571428571428,3.7380088493922026
3469,RAWAT ELECTRONICS,Heating & Cooling Appliances,1.6,4.4399999999999995,4.299999999999999,4.4399999999999995,3.52965861067589
3470,RAadhe,Kitchen Storage & Containers,1.4,4.2,4.0,2.7,2.729488627479814
3471,RBt ONLINE,Home Entertainment Systems,3.088235294117647,4.0249999999999995,3.5367647058823533,3.724264705882353,3.3443536017234425
3472,RBt ONLINE,Networking Devices,3.0,3.5,3.5,3.5,3.0343892225834006
3473,RD World,Lab & Scientific,2.588235294117647,4.25735294117647,3.7249999999999996,4.043382352941176,3.449069792222611
3474,RDX MUSIC STORE,Musical Instruments & Professional Audio,4.0,4.3,3.375,3.6875,3.6501698738016746
3475,REAL BRILLIANCE,All Computers & Accessories,2.2857142857142856,4.314285714285714,3.7999999999999994,4.314285714285714,3.4949305811255815
3476,REAL BRILLIANCE,Laptops,2.6031746031746033,4.303174603174602,3.888888888888888,4.003174603174603,3.503222253229695
3477,REAL BRILLIANCE,Monitors,2.1666666666666665,4.266666666666667,3.9000000000000004,4.266666666666667,3.4552669889936567
3478,REAL BRILLIANCE,Software,2.6888888888888887,4.515555555555556,4.26,4.196666666666667,3.7751352390532262
3479,REAL_1 STORE,Car Electronics,3.0277777777777777,4.2784259259259265,3.906203703703704,3.4669907407407408,3.443109573361551
3480,REAL_1 STORE,Musical Instruments & Professional Audio,2.2666666666666666,3.7439316239316236,3.2054700854700866,3.4463247863247863,2.8220310005975247
3481,REES52,Components,3.1904761904761907,4.214285714285714,3.9666666666666672,4.021428571428571,3.6622336870379826
3482,RELAXINDIA MARKETING PVT. LTD.,Car Electronics,3.2555555555555555,4.0344444444444445,3.544444444444444,3.4000000000000004,3.2913734462520923
3483,REPL Retail,Wallets,3.965686274509804,4.500980392156864,3.709803921568628,3.8377450980392163,3.8596585729703294
3484,RESONATE,Networking Devices,2.5,4.5,4.0,4.5,3.742836223179091
3485,REURJA SOLUTIONS PRIVATE LIMITED,Office Supplies & Stationery,4.0,4.46,3.775,3.8875,3.8879381078106343
3486,REYHAAN ENTERPRISES,Janitorial & Sanitation Supplies,2.776315789473684,4.223684210526317,3.8565789473684213,4.026973684210528,3.520323974207093
3487,RG ONLINE STORE,"Baby Bath, Skin & Grooming",3.7142857142857144,4.228571428571429,3.2428571428571433,3.478571428571428,3.437260958657534
3488,RH STORE,All Computers & Accessories,1.3333333333333333,2.9166666666666665,2.6999999999999997,2.9166666666666665,1.9278727399869653
3489,RH STORE,Computer Accessories,2.0,4.21842105263158,4.113157894736843,4.09342105263158,3.3922990768073324
3490,RH STORE,DSLR Cameras,1.3333333333333333,4.5,4.5,4.5,3.5526021266449526
3491,RH STORE,Desktops,2.6929824561403506,3.9456140350877194,3.5885964912280697,3.7513157894736837,3.225631192428125
3492,RH STORE,Headphones,1.8529411764705883,4.072549019607843,3.890196078431373,3.6362745098039215,3.0836186534531977
3493,RH STORE,Laptops,2.066666666666667,3.74,3.3666666666666667,3.2499999999999996,2.744726068298989
3494,RH STORE,Tablets,1.4,3.4400000000000004,3.3,3.4400000000000004,2.4850890044735103
3495,RHIME,Lab & Scientific,3.3367816091954023,4.309770114942529,3.5408045977011495,3.7491379310344826,3.5330505807698946
3496,RHMART™,Components,3.0666666666666664,4.54,4.290000000000001,4.111666666666666,3.8716074872876804
3497,RHMART™,Fitness Accessories,3.833333333333333,4.578571428571429,3.9499999999999997,3.8916666666666666,3.9363993876122683
3498,RHMART™,Janitorial & Sanitation Supplies,3.1999999999999997,4.046666666666667,3.48,3.34,3.242921598167346
3499,RHMART™,Musical Instruments & Professional Audio,3.4302325581395348,4.495348837209301,3.947286821705426,4.091085271317828,3.8551581639544965
3500,RHYTHMELECTRONICS,Heating & Cooling Appliances,2.439655172413793,3.875,3.285344827586207,3.772844827586207,3.049965920950768
3501,RIANZ™,Cricket,3.5,4.378571428571429,3.8500000000000005,3.6750000000000003,3.6670759927561587
3502,RIANZ™,Musical Instruments & Professional Audio,3.08,4.3488,3.7694666666666667,3.824733333333333,3.5637750111546267
3503,RIDAM,Monitors,3.0,4.057142857142857,3.7999999999999994,4.057142857142857,3.5135920403284056
