,Brand,Best_Seller_ALL_OVER,Best_Seller_ALL_OVER_Rating,Best_Seller_FeedBack_Rating,Best_Seller_FeedBack_Rating_Rating,Best_Seller_Product_Rating,Best_Seller_Product_Rating_Rating,Best_Seller_Packaging_Rating,Best_Seller_Packaging_Rating_Rating,Best_Seller_Courier_Rating,Best_Seller_Courier_Rating_Rating
713,Probiker,FYLFOT POINT,4.420190014725437,FYLFOT POINT,5.0,Axiom store,4.0,FYLFOT POINT,4.3,FYLFOT POINT,5.0
714,Probus,Shopizone,3.887416748700298,Shopizone,4.0,Shopizone,3.84,Shopizone,3.92,Shopizone,4.683333333333334
715,Prokick,The Prime Mall,2.5019103419146327,The Prime Mall,2.1818181818181817,The Prime Mall,3.61,The Prime Mall,2.8959090909090914,The Prime Mall,3.9591666666666665
716,Protokart,Protokart,3.8336994676777807,Protokart,3.8181818181818175,Protokart,3.8436363636363633,Protokart,4.130909090909091,Protokart,4.50909090909091
717,Protoner,Sports Hubb,3.6242997343296333,Sports Hubb,3.494736842105264,Sports Hubb,3.993684210526317,Sports Hubb,3.744210526315789,Sports Hubb,4.498947368421053
718,Pt. Ajoy Chakraborty,Pritam Music Pvt. Ltd.,4.378968226150285,Pritam Music Pvt. Ltd.,4.8,Pritam Music Pvt. Ltd.,3.875,Pritam Music Pvt. Ltd.,4.3375,Pritam Music Pvt. Ltd.,4.816666666666666
719,Pt. Bhimsen Joshi,Pankajtelevideocentre,4.472732035358908,Pankajtelevideocentre,5.0,RADIO & GRAMOPHONE HOUSE,3.833333333333333,Pankajtelevideocentre,4.35,Pankajtelevideocentre,5.0
720,Pt. Kumar Gandharva,The Paper Palette,4.223811102201379,The Paper Palette,4.428571428571429,Pritam Music Pvt. Ltd.,4.033333333333332,The Paper Palette,4.174285714285714,The Paper Palette,4.845714285714286
721,Pt. Rajan,Pritam Music Pvt. Ltd.,3.3258676489240813,Pritam Music Pvt. Ltd.,3.2,Pritam Music Pvt. Ltd.,3.85,Pritam Music Pvt. Ltd.,3.525,Pritam Music Pvt. Ltd.,4.341666666666667
722,Pt. Shiv Kumar Sharma,Pritam Music Pvt. Ltd.,3.701446007821056,Pritam Music Pvt. Ltd.,4.333333333333333,The Paper Palette,3.72,Pritam Music Pvt. Ltd.,3.8466666666666667,Pritam Music Pvt. Ltd.,4.447619047619048
723,PumPum,Sogani Coir Foam,2.9501131048099816,Sogani Coir Foam,2.6,Sogani Coir Foam,3.94,Sogani Coir Foam,3.27,Sogani Coir Foam,4.09
724,Puma,Cloudtail India,3.16471826759342,Cloudtail India,3.0,Cloudtail India,3.8,Puma Sports India,3.4,Cloudtail India,4.271428571428571
725,Punnkk,Punnkk,3.6213744940912456,Punnkk,3.6,Punnkk,3.5,Punnkk,4.3,Punnkk,4.3
726,Pureit,India INC.,4.015769814193317,India INC.,4.571428571428571,India INC.,3.5571428571428574,India INC.,4.064285714285715,India INC.,4.642857142857143
727,Purify+,AprilIndustries,3.7858910081402817,AprilIndustries,3.6,AprilIndustries,3.98,AprilIndustries,4.0600000000000005,AprilIndustries,4.5200000000000005
728,QFX,QFX9,3.352162652392248,Appario Retail Private Ltd,3.217948717948718,QFX9,3.980641025641027,Appario Retail Private Ltd,3.8538461538461535,Meera-Enterprises,4.425
729,QUEEN EXPORT,Accord Exports Co.,3.508521288123228,Accord Exports Co.,3.6,Accord Exports Co.,3.86,Accord Exports Co.,3.73,Accord Exports Co.,4.276666666666666
730,Quace,Quace Solutions,2.074967404671134,Quace Solutions,1.0,Quace Solutions,3.95,Quace Solutions,2.475,Quace Solutions,3.97
731,Quantum,Radhasoami Enterprises,4.023549062642715,A4 TECHNOLOGY,4.005128205128205,24SEVENINDIA,4.233333333333333,Radhasoami Enterprises,4.571428571428571,Radhasoami Enterprises,4.6571428571428575
732,Quastro,Jha&bros FREE Additional 90 days Warranty services,2.485900335650725,Jha&bros FREE Additional 90 days Warranty services,1.6363636363636365,Jha&bros FREE Additional 90 days Warranty services,3.9090909090909087,Jha&bros FREE Additional 90 days Warranty services,2.772727272727273,Jha&bros FREE Additional 90 days Warranty services,4.200757575757575
733,Quechua,Cart2India Online,3.8101446097621423,Cart2India Online,4.166666666666667,Dhruv Sportz,3.826896243291592,Cart2India Online,3.8916666666666666,Cart2India Online,4.580952380952381
734,Quick Heal,Unique enterprise  mittal house,4.218508342471717,Unique enterprise  mittal house,4.166666666666667,Aradhya Computer,4.175,Unique enterprise  mittal house,4.4750000000000005,Unique enterprise  mittal house,4.8500000000000005
735,R for Rabbit,The Baby world,3.0294872566855315,The Baby world,2.774666666666667,The Baby world,3.837400000000001,The Baby world,3.3060333333333336,The Baby world,4.185800000000001
736,R-tek (DEVICE),Tetromine,4.059365073213386,Tetromine,4.25,Tetromine,3.95,Tetromine,4.1,Tetromine,4.65
737,R.K.V.,Rockfield,3.9767421973311943,Rockfield,4.0,Rockfield,4.083333333333333,Rockfield,4.041666666666666,Rockfield,4.597619047619048
738,RASCO,RASCO SPORTS,3.0034169561465465,RASCO SPORTS,2.833333333333333,RASCO SPORTS,3.6833333333333336,RASCO SPORTS,3.2583333333333333,RASCO SPORTS,4.240476190476191
739,RASON,ALKA SHOPING,2.8656646102555765,ALKA SHOPING,3.0,RASCO SPORTS,3.8166666666666655,ALKA SHOPING,3.275,RASON SPORTS,4.022916666666666
740,RED CHERRY,kookaburra india,3.9204650194334625,kookaburra india,4.285714285714286,Fire Security And Solutions,3.95,Fire Security And Solutions,3.85,kookaburra india,4.942857142857143
741,RESONATE,Appario Retail Private Ltd,3.600132000498206,Appario Retail Private Ltd,2.5,Appario Retail Private Ltd,4.0,Appario Retail Private Ltd,4.5,Appario Retail Private Ltd,4.5
742,REWY,Pados Ki Dukaan,3.884921339899801,Pados Ki Dukaan,4.148760330578512,Shop Now (REWY),4.037692307692307,Pados Ki Dukaan,3.931726354453629,Pados Ki Dukaan,4.653305785123967
743,ROBUST,Cloudtail India,4.612844090381499,Cloudtail India,5.0,Cloudtail India,3.9666666666666663,Cloudtail India,4.483333333333333,Cloudtail India,5.0
744,ROCKETKART,ROCKETKART,3.274931864246763,ROCKETKART,3.0303030303030307,ROCKETKART,3.7681818181818185,ROCKETKART,3.7628787878787886,ROCKETKART,4.204545454545454
745,ROHIT BAL,Spicestyle Powered by SpiceJet Ltd.,3.9068128763061236,Spicestyle Powered by SpiceJet Ltd.,3.866666666666666,Spicestyle Powered by SpiceJet Ltd.,4.102666666666666,Spicestyle Powered by SpiceJet Ltd.,3.9846666666666666,Spicestyle Powered by SpiceJet Ltd.,4.572666666666667
746,ROLLTOP,ROLLTOP,2.7955008815966393,ROLLTOP,2.341176470588235,ROLLTOP,3.4094117647058835,ROLLTOP,3.7135294117647057,ROLLTOP,3.938823529411765
747,RPM - Euro Games,RPM Enterprises,3.193980857073633,RPM Enterprises,2.9428571428571426,RPM Enterprises,3.6971428571428566,RPM Enterprises,3.8723809523809516,RPM Enterprises,4.044761904761904
748,RS Home Furnishing,RSFurnishing,3.87092989070638,RSFurnishing,4.020833333333333,RSFurnishing,3.8618055555555553,RSFurnishing,3.941319444444445,RSFurnishing,4.597222222222221
749,RUATAM HANDICRAFTS,RUSTAM HANDICRAFTS,3.141180709911916,RUSTAM HANDICRAFTS,3.1428571428571432,RUSTAM HANDICRAFTS,3.5964285714285715,RUSTAM HANDICRAFTS,3.3696428571428565,RUSTAM HANDICRAFTS,4.292857142857144
750,RUBX,Cloudtail India,3.1788630303746244,Cloudtail India,3.2,Cloudtail India,3.68,Cloudtail India,3.4400000000000013,Cloudtail India,4.213333333333334
751,RYAN OVERSEAS,BSD ORGANICS,3.502322081349681,Ryan Overseas,3.5,BSD ORGANICS,3.930769230769232,Ryan Overseas,3.7125,BSD ORGANICS,4.392307692307694
752,Racold,AK.Enterprises0612,4.2934757006028015,AK.Enterprises0612,4.6000000000000005,CHETANYA,4.133333333333333,Cloud Business India,4.7799999999999985,Cloud Business India,4.7799999999999985
753,Radhika Apt,JnY Entertainment,4.117337965354562,JnY Entertainment,4.0,JnY Entertainment,4.3,JnY Entertainment,4.15,JnY Entertainment,4.6571428571428575
754,RainSound,guru nanak sales,3.8050122008823606,E shopping ( Virag Stores ),4.0,E_trader,4.260000000000002,guru nanak sales,3.92,E shopping ( Virag Stores ),4.6
755,RajasthaniKart,Cloudtail India,4.074714655030897,Cloudtail India,4.416666666666667,Home Furnishing -Made In India by RajasthaniKart,3.9124999999999988,Cloudtail India,4.0875,Cloudtail India,4.716666666666667
756,Rakesh Chaurasia,The Paper Palette,4.203267942915544,The Paper Palette,4.666666666666666,The Paper Palette,3.8,The Paper Palette,4.233333333333333,The Paper Palette,4.666666666666666
757,Rally,Sigma Online,4.0604658834924985,Sigma Online,4.75,Brothers and Company,4.233333333333333,Sigma Online,4.0625,Sigma Online,4.75
758,Rami Malek,MOVIEZONE,4.4552180284810845,MOVIEZONE,5.0,Excel Innovators,3.775,MOVIEZONE,4.333333333333333,MOVIEZONE,5.0
759,Ranbir Kapoor,Pritam Music Pvt. Ltd.,3.9381825255660887,Pritam Music Pvt. Ltd.,4.2,JPS Lifestyle Products,4.1,Pritam Music Pvt. Ltd.,3.97,Pritam Music Pvt. Ltd.,4.683333333333334
760,Ranveer Singh,MOVIEZONE,4.472732035358908,MOVIEZONE,5.0,Reliance Home Video & Games,3.9666666666666672,MOVIEZONE,4.3500000000000005,MOVIEZONE,5.0
761,Raspberry,FactoryForward,4.212417258448115,Discount Bazaar India,3.8571428571428568,A1Price A1Products,4.0,FactoryForward,4.75,FactoryForward,4.75
762,Raspberry Pi,ORBKART,4.320540825387898,ORBKART,3.75,iFuture-Technology,4.286111111111111,ORBKART,4.8,ORBKART,4.8
763,Ravensburger,iBhejo,3.939011619194728,Yuva Fashion Store,4.0,iBhejo,4.266666666666667,iBhejo,4.008333333333334,Shop Your World Store,4.664583333333333
764,Ravi Shankar,The Paper Palette,3.7664668450789813,Pritam Music Pvt. Ltd.,3.8681818181818177,The Paper Palette,4.0975,The Paper Palette,3.84875,The Paper Palette,4.572916666666667
765,Raymond,Woohoo,4.028097314342416,Woohoo,1.5,Woohoo,5.0,Woohoo,5.0,Woohoo,5.0
766,Reach,GERMAN INTERNATIONAL,3.296877298293573,GERMAN INTERNATIONAL,3.3846153846153846,GERMAN INTERNATIONAL,3.6461538461538465,GERMAN INTERNATIONAL,3.515384615384616,GERMAN INTERNATIONAL,4.303296703296703
767,Realme,Appario Retail Private Ltd,3.718246970705376,Appario Retail Private Ltd,3.8,Appario Retail Private Ltd,3.9,Appario Retail Private Ltd,3.85,Appario Retail Private Ltd,4.466666666666666
768,Recron Certified,Rising Sparkle,4.514873486212167,Rising Sparkle,4.857142857142857,SHILPA AGENCIES ( TEXTILE DIVISION ),4.1400000000000015,Rising Sparkle,4.45,Rising Sparkle,4.857142857142857
769,Redgear,Appario Retail Private Ltd,3.9296958677074425,game_shopee,3.5384615384615383,Reckon computers,4.6000000000000005,Reckon computers,4.6000000000000005,Reckon computers,4.6000000000000005
770,Redragon,Peach Imports,4.689464879446239,Peach Imports,4.230769230769232,COLORTRADES,5.0,COLORTRADES,5.0,COLORTRADES,5.0
771,Reelay mee,Absolute e Solutions,3.7660965310732033,Absolute e Solutions,3.7142857142857135,Absolute e Solutions,3.9857142857142858,Absolute e Solutions,3.8499999999999988,Absolute e Solutions,4.571428571428571
772,Reglox,ShoppersTree India,3.922117491008534,ShoppersTree India,4.046153846153846,ShoppersTree India,3.8661538461538463,ShoppersTree India,3.9561538461538466,ShoppersTree India,4.676923076923076
773,Regor,Appario Retail Private Ltd,3.7029452412132096,Appario Retail Private Ltd,4.0,Regor Direct,3.9666666666666655,Appario Retail Private Ltd,3.83,Appario Retail Private Ltd,4.483333333333333
774,Reliable,Reliable Accessories,4.682900117892795,Reliable Accessories,5.0,Reliable Accessories,4.1,Reliable Accessories,4.55,Reliable Accessories,5.0
775,Reliance,Woohoo,3.9094850173496902,Woohoo,3.2,Woohoo,4.0,Woohoo,4.6,Woohoo,4.6
776,Reliance Digital,Woohoo,3.567493394781582,Woohoo,2.4,Woohoo,4.1,Woohoo,4.459999999999999,Woohoo,4.459999999999999
777,Rewy,Shop Now (REWY),3.0570901191213204,Shop Now (REWY),2.9833333333333334,Shop Now (REWY),3.4946078431372545,Shop Now (REWY),3.606617647058824,Shop Now (REWY),4.090196078431372
778,Rewy Generic,krishnaa sales,3.9237969442045433,krishnaa sales,3.8,krishnaa sales,4.18,krishnaa sales,3.99,Creativemarketing,4.631666666666667
779,Rhobos,Premium-Design,3.099172300405008,Premium-Design,3.1666666666666665,Premium-Design,3.4499999999999997,Premium-Design,3.6666666666666665,Premium-Design,4.033333333333333
780,Ridata,Appario Retail Private Ltd,4.302704677324452,Appario Retail Private Ltd,3.8,Appario Retail Private Ltd,4.3,onlineb2c,4.766666666666667,onlineb2c,4.766666666666667
781,Rite Clique,Rite Clique,4.717928131648443,Rite Clique,5.0,Rite Clique,4.166666666666667,Rite Clique,4.583333333333334,Rite Clique,5.0
782,Rizzer,SHARP HEALTH SOLUTION®,3.8472442852163513,SHARP HEALTH SOLUTION®,3.75,SHARP HEALTH SOLUTION®,4.025,SHARP HEALTH SOLUTION®,3.8875,SHARP HEALTH SOLUTION®,4.665000000000001
783,"Rk Shrikathan,M.Balamuralai Krishana,Bombay s Jayashri,Aruna Sairam,Sudha Raghunathan,Nithyashree Mahadevan Maharajapuram V shantaram",Pankajtelevideocentre,4.088032849964614,Pankajtelevideocentre,4.166666666666667,Pankajtelevideocentre,4.133333333333334,Pankajtelevideocentre,4.15,Pankajtelevideocentre,4.595238095238095
784,Robert Downey Jr,Music&more,4.0658471034013735,Music&more,4.166666666666667,Music&more,4.066666666666666,Music&more,4.116666666666667,Music&more,4.623809523809523
785,Robert Pattinson,MUSIC N BEYOND,4.255599399720959,MUSIC N BEYOND,4.76,Reliance Home Video & Games,4.05,MUSIC N BEYOND,4.2440000000000015,MUSIC N BEYOND,4.76
786,Robustrion,Rush4toys,3.39091833240604,Rush4toys,3.0625,Rush4toys,4.05625,Rush4toys,3.559375,Rush4toys,4.4033088235294136
787,Rockbros,AMARDEEP CYCLES,3.74908059622842,AMARDEEP CYCLES,4.071428571428571,AMARDEEP CYCLES,3.608333333333333,AMARDEEP CYCLES,3.839880952380952,AMARDEEP CYCLES,4.564285714285714
788,Rosset,Rana Trader,3.6901657391357015,Rana Trader,3.5666666666666664,Rana Trader,4.071666666666666,Rana Trader,3.8191666666666655,Rana Trader,4.471666666666667
789,Royal waves,Shri Vinayak sales,3.814820070122779,Shri Vinayak sales,3.5,Shri Vinayak sales,3.9,Shri Vinayak sales,4.3375,Shri Vinayak sales,4.475
790,Royallite,The BalajiFab,3.790107725577588,The BalajiFab,3.56,IndiaMart Electronics®,4.3,IndiaMart Electronics®,4.44,The BalajiFab,4.512
791,SAFESEED,Parijata,4.535782460119074,Parijata,5.0,RHIME,3.9333333333333336,Parijata,4.41,Parijata,5.0
792,SAFETYNET,IndiaMart Electronics®,4.2352223940008775,SAFETYNET1,3.8,IndiaMart Electronics®,5.0,IndiaMart Electronics®,5.0,IndiaMart Electronics®,5.0
793,SAI INTERNATIONAL,Metro Mart India,4.761713148843001,Metro Mart India,5.0,Croway Pvt India®,4.5,Metro Mart India,4.625,Metro Mart India,5.0
794,SAISAN,True Beats,3.304618667477044,True Beats,3.2857142857142856,True Beats,3.6142857142857134,True Beats,3.45,True Beats,4.471428571428572
795,SAMPLUS MALL (LABEL),DESK FLAIR™,4.516517052553468,DESK FLAIR™,5.0,SHOPBOOZ™,3.96,DESK FLAIR™,4.391666666666667,DESK FLAIR™,5.0
796,SAREGAMA,AQUA SALEs,4.217242110154377,SKC ACCESSORIES,4.5,amezonsales,4.15,AQUA SALEs,4.22076923076923,VIJAY DISTRIBUTORS,4.771428571428571
797,SARFUDDIN flutes,SARFUDDIN FLUTES,3.7259453745896036,SARFUDDIN FLUTES,3.4090909090909087,SARFUDDIN FLUTES,3.672727272727272,SARFUDDIN FLUTES,4.222727272727273,SARFUDDIN FLUTES,4.609090909090909
798,SASSIE,SSN ENTERPRISES,2.9877591102219982,SSN ENTERPRISES,2.142857142857143,SSN ENTERPRISES,4.171428571428572,SSN ENTERPRISES,3.157142857142858,SSN ENTERPRISES,4.428571428571429
799,SCEPTRE,ecommerce solutions,3.3100413109059037,ecommerce solutions,2.25,ecommerce solutions,4.0,ecommerce solutions,4.25,ecommerce solutions,4.25
800,SEEKU,SEEKU,2.943915420374772,SEEKU,2.5,SEEKU,3.983333333333334,SEEKU,3.2416666666666663,SEEKU,4.14047619047619
801,SELPAK,Decent Exim,4.22678057571302,Decent Exim,3.5,Decent Exim,4.54,Decent Exim,4.4783333333333335,Decent Exim,4.798333333333333
802,SFK,Stylish Flip Keys,2.6615547880502315,Stylish Flip Keys,2.4285714285714284,Stylish Flip Keys,3.4285714285714293,Stylish Flip Keys,2.9285714285714293,Stylish Flip Keys,4.242857142857143
803,SG,Kosmic Square,4.6653861110149695,Kosmic Square,5.0,Kosmic Square,4.066666666666666,Kosmic Square,4.533333333333333,Kosmic Square,5.0
804,SG Musical,A B MUSICAL STORES & ACCESSORIES,3.82602900913575,A B MUSICAL STORES & ACCESSORIES,4.0,A B MUSICAL STORES & ACCESSORIES,3.88,A B MUSICAL STORES & ACCESSORIES,3.9400000000000013,Sharma musical store,4.55
805,SHOPATRONES,SHOPATRONES ENTERPRISES,2.589809785128293,SHOPATRONES ENTERPRISES,1.818181818181818,SHOPATRONES ENTERPRISES,3.642424242424242,SHOPATRONES ENTERPRISES,3.5939393939393933,SHOPATRONES ENTERPRISES,3.7878787878787867
806,SHOPPOSTREET,SHOPPOSTREET®,3.5316700664283145,SHOPPOSTREET®,3.727272727272727,SHOPPOSTREET®,3.700000000000001,SHOPPOSTREET®,3.713636363636364,SHOPPOSTREET®,4.368939393939394
807,SILTON,RHMART™,3.4954475504486577,RHMART™,2.9777777777777783,RHMART™,4.12,RHMART™,3.8377777777777777,RHMART™,4.40888888888889
808,SJCAM,OVIO,4.158355474978223,Technology Gizmo,3.9102564102564106,S.K Homes,4.112121212121212,OVIO,4.725,OVIO,4.725
809,SKYSE,RHMART™,3.6976525432385374,SHAYONA CREATION,3.55530303030303,teleform,3.97933723196881,J H MART,4.3,SHAYONA CREATION,4.565530303030304
810,SLB Works,SLB  PRODUCTS,3.264202068891402,SLB  PRODUCTS,2.625,Cross Border Trends,4.4,SLB  PRODUCTS,3.415833333333333,SLB  PRODUCTS,4.448333333333333
811,SMT,S S T,3.77822684721388,S S T,3.877192982456141,S S T,3.9176315789473684,S S T,3.897412280701756,S S T,4.49078947368421
812,SNDIA,Xoopack,4.308351984182487,Xoopack,4.666666666666667,GoodWill Tech,4.0,Xoopack,4.333333333333333,GoodWill Tech,4.666666666666667
813,SOFTSPUN,softspun,2.859434345700976,softspun,2.9230769230769234,softspun,3.478974358974359,softspun,3.201025641025641,softspun,4.055897435897436
814,SPAR,Woohoo,4.189194598521219,Woohoo,2.0,Woohoo,5.0,Woohoo,5.0,Woohoo,5.0
815,SPL,SHOPON-STORE,3.2816703367082334,SHOPON-STORE,2.8205128205128203,SHOPON-STORE,4.0728205128205115,SHOPON-STORE,3.4466666666666663,SHOPON-STORE,4.418974358974358
816,SPORTLAND,Shiv shakti Traders,4.287915631530028,Shiv shakti Traders,4.666666666666666,Shiv shakti Traders,3.9,Shiv shakti Traders,4.283333333333333,Shiv shakti Traders,4.738095238095238
817,SPORTO FITNESS,SPORTO FITNESS,3.610912166584983,SPORTO FITNESS,3.571428571428572,SPORTO FITNESS,3.928571428571429,SPORTO FITNESS,3.75,SPORTO FITNESS,4.457142857142856
818,SPYON,SPYONSTORE,3.738131310637863,SPYONSTORE,2.8,SPYONSTORE,4.3199999999999985,SPYONSTORE,4.01,SPYONSTORE,4.7799999999999985
819,SS,Cloudtail.,3.7369676996447496,Cloudtail.,3.75,Cloudtail.,3.875,Cloudtail.,3.8125,Cloudtail.,4.5950000000000015
820,SSKK,dhrishti collection,4.290837977304664,dhrishti collection,4.666666666666667,DELTA ASSOCIATES,4.014814814814815,dhrishti collection,4.316666666666666,dhrishti collection,4.666666666666667
821,SSU,CHEMICO GLASS AND SCIENTIFIC COMPANY,3.5669877918010107,CHEMICO GLASS AND SCIENTIFIC COMPANY,3.7818181818181817,MR SCIENTIFIC CENTER,3.6454545454545455,CHEMICO GLASS AND SCIENTIFIC COMPANY,4.0181818181818185,MR SCIENTIFIC CENTER,4.5181818181818185
822,STRAUSS,Khel Kood,3.4024777404198074,Khel Kood,3.3823333333333325,Cloudtail India,3.8614754098360664,Khel Kood,3.590633333333336,Khel Kood,4.362266666666668
823,SUKAU,Inditradition ®,4.6478721041371465,Inditradition ®,5.0,T.D.ENTERPRISE,4.075,Inditradition ®,4.516666666666667,Inditradition ®,5.0
824,SUNLEY,Kaushal Sports Industries,3.5327290102252316,Kaushal Sports Industries,3.583333333333333,Kaushal Sports Industries,3.875,Kaushal Sports Industries,3.7291666666666665,Kaushal Sports Industries,4.332142857142856
825,SVR,Maayra ColorWorld,2.7253607657703607,Maayra ColorWorld,2.5,Maayra ColorWorld,3.5800000000000005,Maayra ColorWorld,3.04,Maayra ColorWorld,4.125714285714286
826,SWASTIK,SwastikEnterprise,4.212838954437531,SwastikEnterprise,4.333333333333333,SwastikEnterprise,4.04,SwastikEnterprise,4.1866666666666665,SwastikEnterprise,4.79047619047619
827,Saco,saco,3.2234194644566543,saco,2.4705882352941178,saco,3.941176470588236,saco,3.8705882352941177,saco,4.270588235294118
828,Safari,BABA FARID RETAILS,3.7093384656153514,BABA FARID RETAILS,3.8179487179487177,Bags N Luggage,4.0666666666666655,BABA FARID RETAILS,3.845512820512821,Bags N Luggage,4.5857142857142845
829,Sahani Traders,Nirmalsale,3.5367454190910386,Nirmalsale,3.8571428571428568,Sale Bucks,4.1000000000000005,Nirmalsale,3.7857142857142856,Sale Bucks,4.4750000000000005
830,SahiBUY,Sunshine Gifting,4.348632193224484,Sunshine Gifting,4.666666666666666,deals bazzar (  ZZ ZONEX® ),4.433333333333334,Sunshine Gifting,4.3533333333333335,Sunshine Gifting,4.70952380952381
831,SaleOn,SaleOn™,3.6339634161886094,SaleOn™,4.0,SaleOn™,3.6,SaleOn™,3.8,SaleOn™,4.4
832,SaleOn™,SaleOn™,3.6626003824404867,SaleOn™,2.8461538461538463,SaleOn™,4.146153846153847,SaleOn™,4.1692307692307695,SaleOn™,4.569230769230769
833,Salman Khan,The Paper Palette,2.194790781165937,The Paper Palette,1.5,The Paper Palette,3.725,The Paper Palette,2.6125,The Paper Palette,3.925
834,Samsung,Nallu Infotech,4.633389627095631,Nallu Infotech,4.333333333333333,Kharidiye dot com,4.7,MEGADEALS 27,4.88,Nallu Infotech,4.94
