,Product,Best_Seller_ALL_OVER,Best_Seller_ALL_OVER_Rating,Best_Seller_FeedBack_Rating,Best_Seller_FeedBack_Rating_Rating,Best_Seller_Product_Rating,Best_Seller_Product_Rating_Rating,Best_Seller_Packaging_Rating,Best_Seller_Packaging_Rating_Rating,Best_Seller_Courier_Rating,Best_Seller_Courier_Rating_Rating
1572,Mi 10000mAH Li-Polymer Power Bank 2i (Black),CaymanSquare,4.047676315285558,CaymanSquare,4.083333333333333,Appario Retail Private Ltd,4.1431818181818185,CaymanSquare,4.266666666666667,CaymanSquare,4.658333333333333
1573,Mi 20000mAH Li-Polymer Power Bank 2i (White),Electronics Shoppe,3.838552648079016,Appario Retail Private Ltd,3.555555555555556,ZARPAT INDIA,4.1923076923076925,Electronics Shoppe,4.234615384615384,ZARPAT INDIA,4.584615384615383
1574,Mi Air Purifier 2S (White),Cloudtail India,4.3035485391891966,Cloudtail India,3.875,Cloudtail India,4.1000000000000005,Cloudtail India,4.775,Cloudtail India,4.775
1575,Mi Band - HRX Edition (Black),Appario Retail Private Ltd,3.4337584632539544,Appario Retail Private Ltd,3.2777777777777786,Appario Retail Private Ltd,3.880555555555555,Appario Retail Private Ltd,3.8333333333333344,Appario Retail Private Ltd,4.247222222222222
1576,Mi Band 3 (Black),Appario Retail Private Ltd,3.48375400669794,Meera-Enterprises,3.22,Kharidiye dot com,4.080555555555557,Appario Retail Private Ltd,3.9035714285714285,Appario Retail Private Ltd,4.359523809523808
1577,Mi Compact MDZ-28-DI Bluetooth Speaker (White),Meera-Enterprises,4.301357969464116,Meera-Enterprises,4.75,Appario Retail Private Ltd,4.036666666666667,Meera-Enterprises,4.2875,Meera-Enterprises,4.7700000000000005
1578,Mi Earphones Basic with Mic (Red),Appario Retail Private Ltd,2.895901939286792,Meera-Enterprises,2.6,Appario Retail Private Ltd,4.0299999999999985,Meera-Enterprises,3.325,Appario Retail Private Ltd,4.27
1579,Mi Earphones with Mic (Black),Appario Retail Private Ltd,3.8941819962274016,Appario Retail Private Ltd,3.5416666666666665,Appario Retail Private Ltd,3.9930555555555554,Appario Retail Private Ltd,4.313194444444443,Appario Retail Private Ltd,4.583333333333333
1580,Mi Earphones with Mic (Silver),Appario Retail Private Ltd,3.5630824763604285,Appario Retail Private Ltd,3.2,Meera-Enterprises,4.06,Appario Retail Private Ltd,3.96,Appario Retail Private Ltd,4.46
1581,"Mi Hardsided Cabin Luggage 20"" (Red)",Cloudtail India,3.212533995020776,Cloudtail India,3.166666666666667,Cloudtail India,3.766666666666666,Cloudtail India,3.4666666666666663,Cloudtail India,4.238095238095238
1582,Mi LED Smart TV 4A 108 cm (43) Full HD TV (Black),Cloudtail India,3.37176547130112,Cloudtail India,2.8666666666666667,Cloudtail India,3.955,Cloudtail India,3.7358333333333333,Cloudtail India,4.4350000000000005
1583,Mi LED TV 4 PRO 138.88 cm (55) Ultra HD Android TV (Black),Sigma Online,3.054906825277615,Sigma Online,2.571428571428572,Cloudtail India,4.07,Sigma Online,3.7571428571428567,Cloudtail India,4.3100000000000005
1584,Mi LED TV 4A PRO 123.2 cm (49) Full HD Android TV (Black),Sigma Online,2.9782411576407477,Sigma Online,2.25,Cloudtail India,3.9708333333333337,Sigma Online,3.740384615384615,Cloudtail India,4.254166666666666
1585,Mi LED TV 4C PRO 80 cm (32) HD Ready Android TV (Black),Cloudtail India,4.0423834386057536,Cloudtail India,3.8,Cloudtail India,4.04,Cloudtail India,4.42,Cloudtail India,4.6
1586,Mi Original India Standard Charger 5V 2A,Appario Retail Private Ltd,3.7070876780719297,Appario Retail Private Ltd,3.0,Appario Retail Private Ltd,4.1,Appario Retail Private Ltd,4.4,Appario Retail Private Ltd,4.4
1587,Mi Original USB Cable 120cm (Black),Appario Retail Private Ltd,3.7070876780719297,Appario Retail Private Ltd,3.0,Appario Retail Private Ltd,4.1,Appario Retail Private Ltd,4.4,Appario Retail Private Ltd,4.4
1588,"Mi Polycarbonate 24"" (61cms) Grey, Hardsided Check-in Luggage (XDLGX-02)",Cloudtail India,3.7728601484188258,Cloudtail India,3.333333333333333,Cloudtail India,4.34,Cloudtail India,3.8366666666666656,Cloudtail India,4.619999999999999
1589,Mi  Earphones Basic with Mic (Black),Meera-Enterprises,4.086910567758977,Meera-Enterprises,4.333333333333333,Meera-Enterprises,4.1,Meera-Enterprises,4.216666666666667,Meera-Enterprises,4.447619047619048
1590,Michelin 12204 Analogue Single Barrel Foot Pump (Black),TheMichelinShoppe,4.013971749503534,TheMichelinShoppe,4.0,TheMichelinShoppe,4.050000000000002,TheMichelinShoppe,4.025,TheMichelinShoppe,4.73
1591,Michigan Polyester 79 cms Magenta Suitcase (AMT Michigan SP79CM TSA MAGNTA),Sigma Online,3.6445255897745152,Sigma Online,3.4,Sigma Online,4.079999999999999,Sigma Online,3.7400000000000007,Sigma Online,4.5633333333333335
1592,Micromax 109 cm (43 inches) L43Z0666FHD Full HD LED TV (Black),Cloudtail India,3.853508023497585,Cloudtail India,4.2,Cloudtail India,3.9,Cloudtail India,4.05,Cloudtail India,4.316666666666666
1593,Micromax 54.61 cm (21.5) MM215FH76 Monitor,Meera-Enterprises,3.7016016988046654,Appario Retail Private Ltd,3.6,Appario Retail Private Ltd,3.6,Meera-Enterprises,4.4,Meera-Enterprises,4.4
1594,Micromax 81 cm (32 Inches) HD Ready LED TV 32P8361HD (Black) (2018 model),Cloudtail India,3.7870944951419863,Cloudtail India,3.7166666666666655,Cloudtail India,3.9416666666666655,Cloudtail India,4.129166666666666,Cloudtail India,4.416666666666666
1595,Micromax 81 cm (32 inches) HD Ready LED TV 32T8361HD/32T8352D (Black),Cloudtail India,2.88159386156756,Cloudtail India,1.975,Cloudtail India,3.8874999999999993,Cloudtail India,3.5812500000000007,Cloudtail India,4.1675
1596,"Micromax Canvas Tab P681 Tablet (8 inch, 16 GB, Wi-Fi + 3G LTE + Voice Calling), Grey",Appario Retail Private Ltd,3.0105055553569446,Appario Retail Private Ltd,2.5,Appario Retail Private Ltd,3.5,Appario Retail Private Ltd,4.0,Appario Retail Private Ltd,4.0
1597,"Micromax Canvas Tab P701 Tablet (7 inch, 8GB, Wi-Fi+ 4G with Voice Calling), Grey",SV E,2.9975077955524285,SV E,3.1666666666666665,SV E,2.9,SV E,3.9666666666666655,SV E,3.9666666666666655
1598,"Micromax Canvas Tab P701 Tablet (7 inch, 8GB, Wi-Fi+ LTE+ Voice Calling), Blue",SV E,3.013417292822909,SV E,3.373333333333333,India Ecom,2.984615384615385,SV E,3.781333333333333,SV E,3.9733333333333336
1599,"Micromax Canvas Tab P701+ Tablet (7 inch, 16GB, Wi-Fi + 4G LTE + Voice Calling), Grey",Appario Retail Private Ltd,2.7598763376639424,Appario Retail Private Ltd,3.0,Appario Retail Private Ltd,2.6,Appario Retail Private Ltd,3.8666666666666663,Appario Retail Private Ltd,3.8666666666666663
1600,"Micromax Neo LPQ61407W 14-inch Laptop (6th Gen Pentium Quad Core/4GB/500GB/Windows 10/Integrated Graphics), Silver",Appario Retail Private Ltd,4.63505653347965,Appario Retail Private Ltd,5.0,Appario Retail Private Ltd,4.016666666666667,Appario Retail Private Ltd,4.508333333333333,Appario Retail Private Ltd,5.0
1601,Microsoft 1 TB Xbox One S Console (Free Game: Forza Horizon 4 Bundle),Cloudtail India,4.0486858390841975,Cloudtail India,3.9666666666666672,Zupitex,4.205263157894737,Cloudtail India,4.260833333333332,GAMES BABA,4.659259259259258
1602,Microsoft Xbox One S 1 TB with Xbox Starter Bundle (3 Months Xbox Game Pass and Xbox Live Gold) (White),JAPTEC,3.679169676418218,JAPTEC,3.6984126984126986,Games.stores,3.917777777777777,JAPTEC,3.9577777777777774,JAPTEC,4.49873015873016
1603,Microsoft Xbox One S 1TB Console - Battlefield V Bundle,Cloudtail India,3.8432676871072657,Zupitex,3.6947368421052635,Cloudtail India,3.990588235294117,Sigma Online,4.32,Zupitex,4.512631578947369
1604,Microsoft Xbox One Wireless Controller with Bluetooth (With 3.5 mm Jack) (Black),TOTAL MOBILE AND GAMING,4.317522777915873,Game X,3.8,Game X,4.2,TOTAL MOBILE AND GAMING,4.8,TOTAL MOBILE AND GAMING,4.8
1605,Microsoft Xbox One Wireless Controller with Bluetooth (With 3.5 mm Jack) (White),TOTAL MOBILE AND GAMING,4.562172947582034,TOTAL MOBILE AND GAMING,4.285714285714286,JAPTEC,4.200000000000001,TOTAL MOBILE AND GAMING,4.885714285714286,TOTAL MOBILE AND GAMING,4.885714285714286
1606,Microsoft Xbox One X 1 TB Console - Special Edition White (Free Games: Forza Horizon 4 and Forza Motorsport 7),game_shopee,4.433739826521519,game_shopee,3.8,Cloudtail India,4.5,game_shopee,4.8,game_shopee,4.8
1607,Microsoft Xbox One X 1TB Console - Gold Rush Special Edition Battlefield V Bundle,Cloudtail India,4.131060583619114,Cloudtail India,4.230769230769232,Cloudtail India,4.057692307692308,Cloudtail India,4.144230769230768,Cloudtail India,4.715384615384616
1608,Microsoft Xbox One X 1TB Console – Shadow of the Tomb Raider Bundle,game_shopee,4.017179778138426,game_shopee,4.111111111111111,game_shopee,3.8453703703703703,game_shopee,4.150462962962963,game_shopee,4.699999999999998
1609,"Milestouch Silicone 8.5-inch Brush for Cooking, Multicolour (Set of 2)",Kitchenking,3.940624074492407,Kitchenking,4.142857142857143,Vaibhav_Creation,4.233333333333333,Kitchenking,4.0,Amage india,4.628571428571427
1610,Milford Polycarbonate 55 cms Turquoise Hardsided Carry-On (MILFO55ETRQ),Glace,3.4998352521896576,Glace,3.5,Discount Junction,3.84,Glace,3.66,Glace,4.431428571428572
1611,"Milton Aqua 1000 Stainless Steel Water Bottle, 930 ml, Silver",Value Retail,3.9977856438325263,India INC.,4.0,Hamilton Housewares,4.35,Value Retail,4.0625,J.C.Sales,4.642857142857143
1612,"Milton Elfin Thermosteel Flask Flask, 160ml (EC-TMS-FIS-0051_Steel),Stainless steel",Cloudtail India,4.249256000251067,Cloudtail India,4.5,SUNRISE DIGITECH,4.266666666666667,Cloudtail India,4.283333333333333,Cloudtail India,4.657142857142857
1613,"Milton Elfin Thermosteel Flask, 300 ml, Silver",R k Retail,4.164993854616332,R k Retail,4.571428571428571,SkyAsia Retail,4.5,R k Retail,4.228571428571429,SkyAsia Retail,4.625
1614,"Milton Executive Lunch Box Set, 3-Pieces, 260ml, Orange",KPSalesIndia,4.017588717745601,KPSalesIndia,4.166666666666667,Agarwal Traders IN,4.05,KPSalesIndia,4.075,KPSalesIndia,4.623809523809523
1615,"Milton Executive Lunch Box Soft Insulated Tiffin Box (2 SS Container,1 Microwave Safe Container),Green",Sapno Ki Apni Dukaan,4.552175690448699,KUSHWAHA TRADERS,5.0,INDIA TRADERS,4.160000000000001,Sapno Ki Apni Dukaan,4.4300000000000015,KUSHWAHA TRADERS,5.0
1616,Milton Glassy Flask 1000ml Vaccum Flasks - Purple,AAR VEE ENT,4.0830160862765865,AAR VEE ENT,4.4,Sharma Trader1,4.449999999999998,AAR VEE ENT,4.2,Sharma Trader1,4.65
1617,"Milton Hawk 750 Stainless Steel Bottle, 750ml, Blue",Cloudtail India,4.1624699475765405,Cloudtail India,4.8,Value Retail,4.233333333333333,Cloudtail India,4.13,Cloudtail India,4.833333333333333
1618,"Milton Thermosteel Duo 750 Dlx, Steel Plain",EMAZING DEALS,4.401505915247348,EMAZING DEALS,4.8,TrademarkZone,4.171428571428572,EMAZING DEALS,4.37,EMAZING DEALS,4.8
1619,"Milton Thermosteel Duo Deluxe, 500ml, Steelplain",Value Retail,4.220832706902142,BHARAT ENTERPRISES AMBALA CITY,4.5,Value Retail,4.216666666666667,BHARAT ENTERPRISES AMBALA CITY,4.225,Value Retail,4.802380952380952
1620,"Milton Thermosteel Duo Deluxe-1000 Bottle Style Vacuum Flask, 1 Litre, Silver",Smart4Shophar,4.253202419714314,Smart4Shophar,4.666666666666666,Arpit MKT,4.15,Smart4Shophar,4.266666666666667,Smart4Shophar,4.70952380952381
1621,"Milton Thermosteel Flask with Plain Lid, 1 Litre,Stainless Steel",Cloudtail India,4.506022281716891,Cloudtail India,4.857142857142857,Deals Mania,4.166666666666667,Cloudtail India,4.4452380952380945,Cloudtail India,4.857142857142857
1622,Milton Thermosteel Flip Lid 1000 ML Flask (24hrs Hot & 24hrs Cold),CKB CREATIONS,4.583917289907363,CKB CREATIONS,5.0,shop 24x7,3.98,CKB CREATIONS,4.460000000000001,CKB CREATIONS,5.0
1623,"Milton Thermosteel Flip Lid Flask, 1000 milliliters, Silver",Satnam Stores,4.3149137065625665,Satnam Stores,4.8,BoxWish,4.216666666666666,BoxWish,4.275,Satnam Stores,4.866666666666666
1624,"Milton Thermosteel Plain Lid Flask, 500ml,Plain Steel Color",Nishadil Retails,3.962563112984667,Nishadil Retails,4.0,Hamilton Housewares,4.3500000000000005,Nishadil Retails,4.033333333333333,Nishadil Retails,4.595238095238095
1625,Mimik 58 Cms Polyester Purple Cabin 4 wheels Hard Suitcase,Cloudtail India,3.946446900867916,Cloudtail India,4.166666666666667,Cloudtail India,3.9333333333333336,Cloudtail India,4.05,Cloudtail India,4.523809523809524
1626,Mimik 68 Cms Polyester Purple Check-In 4 wheels Hard Suitcase,Cloudtail India,4.679142088283348,Cloudtail India,5.0,Cloudtail India,4.1000000000000005,Cloudtail India,4.55,Cloudtail India,5.0
1627,Minimalist Design Anti-Theft RFID Metal Card Wallet (Black),Dein Kleider,4.552175690448699,Dein Kleider,5.0,Dein Kleider,3.86,Dein Kleider,4.43,Dein Kleider,5.0
1628,Mirage Orange Printed Hardsisded Suitcase,Bags & Luggages Ltd.,3.4781361599422786,WALLMARTBAGS,3.2222222222222223,Bags & Luggages Ltd.,4.16,Bags & Luggages Ltd.,3.58,Bags & Luggages Ltd.,4.56
1629,"Mitashi 1.0 Ton 5 Star Inverter Split AC (Copper, MiSAC105INv35, White)",Cloudtail India,3.5982546750910247,Cloudtail India,3.2666666666666666,Cloudtail India,4.139999999999999,Cloudtail India,3.9866666666666655,Cloudtail India,4.2955555555555565
1630,"Mitashi 1.5 Ton 3 Star Split AC (Aluminium, MiSAC153Pv35, White)",Cloudtail India,4.324899872116212,Cloudtail India,4.6000000000000005,Cloudtail India,4.16,Cloudtail India,4.38,Cloudtail India,4.6000000000000005
1631,"Mitashi 1.5 Ton 5 Star Inverter Split AC (Copper, MiSAC155INv35, White)",Cloudtail India,3.1073379391293936,Cloudtail India,3.166666666666667,Cloudtail India,3.6,Cloudtail India,3.3833333333333333,Cloudtail India,4.2
1632,"Mitashi 46 L 2 Star Direct Cool Single Door Refrigerator(MSD050RF100, Silver)",Cloudtail India,3.2931061849681633,Cloudtail India,3.2333333333333334,Cloudtail India,3.66,Cloudtail India,3.706666666666667,Cloudtail India,4.24
1633,"Mitashi 5.8 kg Fully Automatic Top Loading Washing Machine (MiFAWM58v20, Grey)",Cloudtail India,3.4340202433347216,Cloudtail India,3.0,Cloudtail India,3.7000000000000006,Cloudtail India,4.233333333333333,Cloudtail India,4.233333333333333
1634,"Mitashi 7.5 kg Fully Automatic Top Loading Washing Machine (MiFAWM75v20, Grey)",Cloudtail India,3.5565918625475903,Cloudtail India,3.0,Cloudtail India,3.9,Cloudtail India,4.3,Cloudtail India,4.3
1635,"Mitashi 87 L 2 Star Direct Cool Single Door Refrigerator(MSD090RF100, Silver)",Cloudtail India,4.0391158958091715,Cloudtail India,4.333333333333333,Cloudtail India,3.546666666666667,Cloudtail India,4.239999999999998,Cloudtail India,4.733333333333333
1636,Mitashi HT 4440 BT 4.1 Channel Home Theatre System with Bluetooth (Black),Appario Retail Private Ltd,3.9693910599251354,Appario Retail Private Ltd,4.5,Appario Retail Private Ltd,3.6,Appario Retail Private Ltd,4.05,Appario Retail Private Ltd,4.583333333333333
1637,Mitashi HT 4440 FU 4.1 Channel Home Theatre System (Black),Appario Retail Private Ltd,3.297082920651235,Appario Retail Private Ltd,3.0,Appario Retail Private Ltd,3.86,Appario Retail Private Ltd,3.43,Appario Retail Private Ltd,4.51
1638,Mivi TC6B2 Type-C USB Cable - 6 Feet - (Black and White),Appario Retail Private Ltd,3.5874194672819293,Appario Retail Private Ltd,3.2984126984126982,Appario Retail Private Ltd,3.951746031746033,Appario Retail Private Ltd,3.996507936507936,Appario Retail Private Ltd,4.3803174603174595
1639,Mobias Retails Long Neck Mobile Holder Mount with 360 Degree Rotation and Ultimate Reusable Suction Cup for Car Dashboard/Windshield (Black),DSK Collections,3.5353997138516453,DSK Collections,3.833333333333333,TS RETAILER,3.7666666666666666,TS RETAILER,3.7166666666666655,DSK Collections,4.404761904761903
1640,"Mobias Retails, Combo of USB LED Light and Soft Tube Holder for Windshield Dashboard Smartphone Car Holder for Mobile Phone.",DSK Collections,3.4539287883407765,DSK Collections,3.333333333333333,DSK Collections,3.866666666666666,DSK Collections,3.6,DSK Collections,4.466666666666667
1641,Mobilegabbar Adjustable Mobile Holder / Mobile Stand / Car Stand With Quick One Touch Technology For Mobiles Phones (Black ),FOOD AVENUE,4.015775595856853,AmPmStore,4.0,FOOD AVENUE,4.366666666666667,FOOD AVENUE,4.1000000000000005,FOOD AVENUE,4.552380952380952
1642,"Monitor Split AC Stand, White",Madaan communication,4.086612774915791,Madaan communication,3.833333333333333,Madaan communication,4.4,Madaan communication,4.116666666666666,Madaan communication,4.671428571428573
1643,Moods of Mohit: Dawn to Dusk,Pritam Music Pvt. Ltd.,3.964558281466568,Pritam Music Pvt. Ltd.,3.8571428571428568,New Super Star Selections,4.160000000000001,New Super Star Selections,3.98,Pritam Music Pvt. Ltd.,4.8047619047619055
1644,Morphy Richards AT-201 2-Slice 650-Watt Pop-Up Toaster (White),Tupp Deals,4.2447383284296425,Tupp Deals,4.111111111111111,AMAZINGDEALS4EVER,3.8,e Space India,4.76,e Space India,4.76
1645,Morphy Richards Daisy 1000-Watt Dry Iron (White),Cloudtail India,3.7019800409098065,Cloudtail India,2.8571428571428568,Capital Seller,3.9,Cloudtail India,4.5285714285714285,Cloudtail India,4.5285714285714285
1646,Morphy Richards Inspira 1000-Watt Dry Iron (White and Black),A.E.I.M CORP,4.696776310204829,A.E.I.M CORP,5.0,A.E.I.M CORP,4.133333333333334,A.E.I.M CORP,4.566666666666666,A.E.I.M CORP,5.0
1647,Mortal Kombat 11 (Nintendo Switch),Cloudtail India,2.569669379812529,Cloudtail India,2.5,Cloudtail India,3.3833333333333333,Cloudtail India,2.9416666666666664,Cloudtail India,4.026190476190476
1648,Mortal Kombat 11 (Xbox One),Cloudtail India,3.1409338810353886,Cloudtail India,3.0,Cloudtail India,3.7,Cloudtail India,3.35,Cloudtail India,4.35
1649,Motorola Pulse Escape SH012 Wireless Headphones (Black),Appario Retail Private Ltd,4.066539784757786,Telecom Star,4.333333333333333,Plus Kart SLP,4.166666666666667,Appario Retail Private Ltd,4.133333333333334,Plus Kart SLP,4.638095238095239
1650,Mototrance Blue Bike Body Cover for Honda Activa 5G,Cloudtail India,3.498497417208743,Cloudtail India,3.333333333333333,Cloudtail India,3.86,Cloudtail India,3.5966666666666667,Cloudtail India,4.574285714285715
1651,Mototrance MT800338 Universal Bike Body Cover (Sporty Blue),Autofurnish India,2.9630858585097646,Autofurnish India,3.0,Autofurnish India,3.75,Autofurnish India,3.375,Cloudtail India,3.943333333333333
1652,"Mount Track B6 Ninja 40 Ltrs Rucksack, Hiking & Trekking Backpack Black",Fair Deal Traders,4.062447625295187,Fair Deal Traders,4.428571428571429,Fair Deal Traders,3.7714285714285714,Fair Deal Traders,4.1,Fair Deal Traders,4.671428571428572
1653,Mrf VIRAT KHOLI Grand Edition Popular Willow Cricket Bat,Agarwal Sports Industries,4.705593421165569,Agarwal Sports Industries,5.0,Agarwal Sports Industries,4.15,Agarwal Sports Industries,4.575,Agarwal Sports Industries,5.0
1654,Mtuggar Brown Genuine Leather Round Zip Men's Wallet RFID Blocking,mtuggar,2.9504697930131227,mtuggar,2.5,mtuggar,3.9,mtuggar,3.2000000000000006,mtuggar,4.266666666666667
1655,"Mufubu Presents Get Unbarred 55 LTR Rucksack for Trekking, Hiking with Shoe Compartment - Black/Purple",Mufubu,4.2129111811898445,Mufubu,4.199999999999998,Mufubu,3.96,Mufubu,4.391111111111111,Mufubu,4.777777777777779
1656,Multicolor Big Comfortable Backpack | Laptop Bag | School Bag | College Bag (30 litres)(CKB_150RT),Chris and Kate,3.5860966026781536,Chris and Kate,3.571428571428572,Chris and Kate,4.0,Chris and Kate,3.7857142857142856,Chris and Kate,4.328571428571428
1657,Multicolor Men's Wallet,K London,3.6294188545063575,K London,3.166666666666667,K London,4.2200000000000015,K London,3.693333333333334,K London,4.634285714285714
1658,Multicolour Toiletry Bag,SHREE KANHA TRADERS,4.080827337118782,SHREE KANHA TRADERS,4.166666666666667,SHREE KANHA TRADERS,4.066666666666666,SHREE KANHA TRADERS,4.116666666666666,SHREE KANHA TRADERS,4.666666666666666
1659,Multipurpose Matty Blue Travel Luggage Storage Duffle Cabin Size Bag with Adjustable Strap (17x10x11 Inch),Dahsha Enterprise,3.063341933418513,Dahsha Enterprise,3.2857142857142856,Dahsha Enterprise,3.5571428571428565,Dahsha Enterprise,3.4214285714285717,Dahsha Enterprise,4.014285714285714
1660,Munchkin  Ocean Squirters (Pack of 4),iBhejo,4.280091270395406,M/s Gifts World,4.2,iBhejo,4.3599999999999985,iBhejo,4.28,M/s Gifts World,4.743333333333333
1661,Music 15 LTR Black Casual Backpack,AUXTER,3.8360867070815803,AUXTER,3.833333333333333,AUXTER,3.9666666666666655,AUXTER,3.9,AUXTER,4.623809523809523
1662,Music Card: Celebrating Ustad Amjad Ali Khan (4 GB),Pankajtelevideocentre,3.985448408046838,A R O H I,4.0,RADIO & GRAMOPHONE HOUSE,4.25,Pritam Music Pvt. Ltd.,4.006,Pankajtelevideocentre,4.857142857142857
1663,Music Card: Classical legends  - 320 kbps MP3 Audio  (4 GB),Pankajtelevideocentre,4.4675314252256,Pankajtelevideocentre,5.0,RADIO & GRAMOPHONE HOUSE,3.833333333333333,Pankajtelevideocentre,4.35,Pankajtelevideocentre,5.0
1664,Music Card: Enchanting Carnatic Instrumental - 320 kbps MP3 Audio (4 GB),Pritam Music Pvt. Ltd.,3.739582672395508,Pritam Music Pvt. Ltd.,3.8571428571428568,New Super Star Selections,4.26,Pritam Music Pvt. Ltd.,3.903571428571429,Pritam Music Pvt. Ltd.,4.4
1665,Music Card: Music for Meditation and Relaxation - 320 Kbps Mp3 Audio (4 GB),Pankajtelevideocentre,4.341034968787444,Pankajtelevideocentre,4.75,The Paper Palette,4.183333333333334,Pankajtelevideocentre,4.325,Pankajtelevideocentre,4.7700000000000005
1666,Music Card: The Great Indian Sitar - 320 Kbps MP3 Audio (4 GB),Pritam Music Pvt. Ltd.,3.9016071040292175,Pritam Music Pvt. Ltd.,4.0,A R O H I,4.08,Pritam Music Pvt. Ltd.,4.025,Pankajtelevideocentre,4.49
1667,Mustang Spring Guitar Capo (Black) With 5 Picks Free!!!!!,Music Tycoons,3.5609368177857794,Music Tycoons,3.4777777777777783,Music Tycoons,3.8933333333333326,Music Tycoons,3.9300000000000006,Music Tycoons,4.293333333333333
1668,My 60 Minutes Orange Gym Shaker 500 ml (MM-S3-809),Grooming Kart ®,3.6839434819972254,Grooming Kart ®,3.8571428571428568,Grooming Kart ®,3.84,Grooming Kart ®,3.848571428571428,Grooming Kart ®,4.405714285714286
1669,My Shaldan Orange Car Air Freshener (80 g),theWinkel,3.8697415129826234,theWinkel,4.142857142857143,Thanukkodi Adithya,4.333333333333334,theWinkel,3.9571428571428577,theWinkel,4.571428571428571
1670,Mystique Soft 2 Ply Face Tissue - 100 Pulls (Pack of 3),Cloudtail India,2.823152744537122,Cloudtail India,2.6666666666666665,Cloudtail India,3.373333333333333,Cloudtail India,3.4199999999999995,Cloudtail India,4.062222222222221
1671,NISUN Leather Pocket Sized Business/Credit/ATM Card Holder case Wallet with Magnetic Shut for Gift (Curve),NISUN INC.,3.4491378144203084,NISUN INC.,2.9090909090909087,NISUN INC.,4.098484848484849,NISUN INC.,3.849242424242424,NISUN INC.,4.371212121212121
1672,NOVICZ Portable USB Bluetooth Audio Music Receiver Dongle Adapter Car Mobile Speaker,Avenue Overseas Private Limited,4.4468403003163175,Avenue Overseas Private Limited,4.75,Avenue Overseas Private Limited,4.1,Avenue Overseas Private Limited,4.425000000000002,Avenue Overseas Private Limited,4.7700000000000005
1673,Nallu Core I3 Processor / 4GB RAM / 500GB Hard Disk Drive / DVD RW / With WIFI - Assembled Desktop,SSD Enterprisess,4.1309960706023405,ONLINESURYAA,4.0,Nallu Infotech,3.81,SSD Enterprisess,4.7200000000000015,SSD Enterprisess,4.7200000000000015
1674,Navy Blue Folding Umbrella (400185),Avon Lifestyle pvt ltd,3.4948891513668148,Avon Lifestyle pvt ltd,3.461538461538461,Avon Lifestyle pvt ltd,3.8307692307692314,Avon Lifestyle pvt ltd,3.6461538461538465,Avon Lifestyle pvt ltd,4.4521978021978015
1675,Navy Blue and Green Casual Backpack (BKPECOBP40503),Bag & Bags,3.5507795788354124,Bag & Bags,3.7142857142857135,Cloudtail India,4.15,Bag & Bags,3.735714285714285,Cloudtail India,4.51
1676,Navy Men's Wallet (R31992015),Cloudtail India,3.6926821103207215,Cloudtail India,3.55,Cloudtail India,4.046666666666667,Cloudtail India,3.7983333333333333,Cloudtail India,4.536666666666666
1677,Navy Men's Wallet (R31992017),Cloudtail India,3.4772170999415177,Cloudtail India,3.6571428571428575,Cloudtail India,3.7971428571428576,Cloudtail India,3.727142857142857,Cloudtail India,4.225714285714286
1678,Navy Men's Wallet (R31992026),Cloudtail India,3.748940363394083,Cloudtail India,3.75,Cloudtail India,3.7875,Cloudtail India,3.76875,Cloudtail India,4.7375
1679,Need For Speed: Rivals (PS4),Cloudtail India,4.16747146886734,Cloudtail India,3.7142857142857135,Cloudtail India,4.0,Cloudtail India,4.714285714285714,Cloudtail India,4.714285714285714
1680,Neo 9 26 Ltrs Black & Blue Casual Backpack,SuntopBags,3.7621508258662577,SuntopBags,3.7307692307692313,SuntopBags,4.02153846153846,SuntopBags,3.8761538461538456,SuntopBags,4.512307692307692
1681,"Nestle Ceregrow Fortified Multigrain Cereal with Milk and Fruits, 300g Bag-In-Box Pack",G-Mart Store,4.384999537752787,G-Mart Store,4.75,Softcloud Retails,4.425,G-Mart Store,4.375,Cloudtail India,4.771428571428571
1682,"Netco Powers Nylon Volleyball Net (Black, Large)",Heega Sports,4.365760242903747,Heega Sports,4.5,Heega Sports,4.2,Heega Sports,4.35,Krishna Creators,4.84
1683,Netgear EX3110 AC750 WiFi Range Extender (White),MSN Enterprises2015,4.20891325685874,MSN Enterprises2015,3.75,Appario Retail Private Ltd,4.0,MSN Enterprises2015,4.75,MSN Enterprises2015,4.75
1684,Netgear EX6110 AC1200 WiFi Range Extender (White),ELEVATE,4.338022716330024,ELEVATE,4.8,PEC Company,4.25,ELEVATE,4.31,ELEVATE,4.8
1685,"Netgear R6120-100INS AC1200 Dual-Band Wi-Fi Router (Black, Not a Modem)",MSN Enterprises2015,4.451264380130784,MSN Enterprises2015,4.472222222222221,MSN Enterprises2015,3.98888888888889,MSN Enterprises2015,4.738888888888889,MSN Enterprises2015,4.788888888888889
1686,New Ishake Brawny Shaker Bottle,iShake,3.131481605662797,iShake,3.1428571428571432,Cloudtail India,3.814285714285714,iShake,3.321428571428572,iShake,4.4
1687,Night Reflector School-College-Tution-Gym Casual Backpack Bag-Neon Green/Black,SaiTech IT Private Limited (Since 2013),3.7090712495838822,SaiTech IT Private Limited (Since 2013),3.6,SaiTech IT Private Limited (Since 2013),3.955555555555556,SaiTech IT Private Limited (Since 2013),3.7777777777777786,SaiTech IT Private Limited (Since 2013),4.623232323232323
