web-scraper-order,web-scraper-start-url,MultiLink,MultiLink-href,Product,Product-href,Pagination,Pagination-href,Brand,ProductRating,Category,Sellers,Sellers-href,SellerName,SellerName-href,Price,FeedBack
"1551197687-2973","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Exam Central","https://www.amazon.in/Exam-Preparations-Books/b/ref=sd_allcat_sbc_books_examcentral?ie=UTF8&node=4149751031","Success Master CTET Paper-I Class I-V","https://www.amazon.in/Success-Master-CTET-Paper-I-Class/dp/9312140213/ref=sr_1_27?s=books&ie=UTF8&qid=1551197485&sr=1-27","Next Page","https://www.amazon.in/s/ref=lp_4149751031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A4149751031&page=2&ie=UTF8&qid=1551197455","null","4.0 out of 5 stars","null","null","","","","",""
"1551199880-5897","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Editor's Corner","https://www.amazon.in/b/ref=sd_allcat_sbc_books_editorscorner?ie=UTF8&node=10591963031","Diary of a Wimpy Kid - 7: The Third Wheel","https://www.amazon.in/Diary-Wimpy-Kid-Third-Wheel/dp/0141348569/ref=sr_1_31?s=books&ie=UTF8&qid=1551199855&sr=1-31","Next Page","https://www.amazon.in/s/ref=lp_10591963031_pg_2?rh=n%3A976389031%2Cn%3A%211318447031%2Cn%3A%211318449031%2Cn%3A10591963031&page=2&ie=UTF8&qid=1551199835","null","4.6 out of 5 stars","null","null","","","","",""
"1551197628-2842","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Exam Central","https://www.amazon.in/Exam-Preparations-Books/b/ref=sd_allcat_sbc_books_examcentral?ie=UTF8&node=4149751031","Magical Books On Quicker Maths (2018-2019) Session by M. Tyra","https://www.amazon.in/Magical-Books-Quicker-2018-2019-Session/dp/8190458922/ref=sr_1_30?s=books&ie=UTF8&qid=1551197485&sr=1-30","Next Page","https://www.amazon.in/s/ref=lp_4149751031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A4149751031&page=2&ie=UTF8&qid=1551197455","null","4.1 out of 5 stars","null","null","","","","",""
"1551197221-2192","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Textbooks","https://www.amazon.in/Text-Books/b/ref=sd_allcat_sbc_books_textbooks?ie=UTF8&node=4149418031","How to Develop Self-Confidence & Influence People By Public Speaking","https://www.amazon.in/Develop-Self-Confidence-Influence-People-Speaking/dp/817599472X/ref=lp_4149418031_1_16?s=books&ie=UTF8&qid=1551197059&sr=1-16","","","null","4.1 out of 5 stars","null","null","","","","",""
"1551200047-6331","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Editor's Corner","https://www.amazon.in/b/ref=sd_allcat_sbc_books_editorscorner?ie=UTF8&node=10591963031","Harry Potter and the Chamber of Secrets (Harry Potter 2)","https://www.amazon.in/Harry-Potter-Chamber-Secrets/dp/1408855666/ref=lp_10591963031_1_4?s=books&ie=UTF8&qid=1551199835&sr=1-4","","","null","4.7 out of 5 stars","4 New from    1,493.00","null","","","","",""
"1551199747-5584","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","School Textbooks","https://www.amazon.in/School-Books/b/ref=sd_allcat_sbc_books_schooltexts?ie=UTF8&node=4149807031","CBSE Chapterwise Solved Paper Mathematics Class 12th","https://www.amazon.in/Chapterwise-Solved-Paper-Mathematics-Class/dp/9313161435/ref=lp_4149807031_1_15?s=books&ie=UTF8&qid=1551199422&sr=1-15","","","null","4.2 out of 5 stars","null","null","","","","",""
"1551200175-6688","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fiction Books","https://www.amazon.in/literature-fiction-books/b/ref=sd_allcat_sbc_books_fiction?ie=UTF8&node=1318157031","51 Lesser Known Tales from The Mahabharata","https://www.amazon.in/51-Lesser-Known-Tales-Mahabharata-ebook/dp/B017IUC2LO/ref=sr_1_20?s=books&ie=UTF8&qid=1551200057&sr=1-20","Next Page","https://www.amazon.in/s/ref=lp_1318157031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A1318157031&page=2&ie=UTF8&qid=1551200049","null","3.9 out of 5 stars","null","null","","","","",""
"1551197037-1709","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Indian Language Books","https://www.amazon.in/Indian-Language-Books/b/ref=sd_allcat_sbc_books_indian?ie=UTF8&node=4932325031","Time Management (Hindi)","https://www.amazon.in/Time-Management-Hindi-Sudhir-Dixit/dp/8183220185/ref=lp_4932325031_1_10?s=books&ie=UTF8&qid=1551196858&sr=1-10","","","null","4.4 out of 5 stars","null","null","","","","",""
"1551198782-4365","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Children's Books","https://www.amazon.in/children-books/b/ref=sd_allcat_sbc_books_children?ie=UTF8&node=1318073031","Grandma's Bag of Stories","https://www.amazon.in/Grandmas-Bag-Stories-Sudha-Murty/dp/0143333623/ref=sr_1_22?s=books&ie=UTF8&qid=1551198180&sr=1-22","Next Page","https://www.amazon.in/s/ref=lp_1318073031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A1318073031&page=2&ie=UTF8&qid=1551198114","null","4.5 out of 5 stars","null","null","","","","",""
"1551196873-1224","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Indian Language Books","https://www.amazon.in/Indian-Language-Books/b/ref=sd_allcat_sbc_books_indian?ie=UTF8&node=4932325031","Rich Dad Poor Dad (tamil)","https://www.amazon.in/Rich-Dad-Poor-tamil/dp/8183223753/ref=sr_1_32?s=books&ie=UTF8&qid=1551196866&sr=1-32","Next Page","https://www.amazon.in/s/ref=lp_4932325031_pg_2?rh=n%3A976389031%2Cn%3A%211318447031%2Cn%3A%211318449031%2Cn%3A4932325031&page=2&ie=UTF8&qid=1551196858","null","4.5 out of 5 stars","null","null","","","","",""
"1551200019-6280","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Editor's Corner","https://www.amazon.in/b/ref=sd_allcat_sbc_books_editorscorner?ie=UTF8&node=10591963031","Harry Potter and the Prisoner of Azkaban (Harry Potter 3)","https://www.amazon.in/Harry-Potter-Prisoner-Azkaban/dp/1408855674/ref=lp_10591963031_1_7?s=books&ie=UTF8&qid=1551199835&sr=1-7","","","null","4.4 out of 5 stars","null","null","","","","",""
"1551199491-5147","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","School Textbooks","https://www.amazon.in/School-Books/b/ref=sd_allcat_sbc_books_schooltexts?ie=UTF8&node=4149807031","Xam Idea 20 Plus CBSE Sample Papers SST Class 10 for 2019 Exam","https://www.amazon.in/Idea-Plus-Sample-Papers-Class/dp/9388272250/ref=sr_1_32?s=books&ie=UTF8&qid=1551199456&sr=1-32","Next Page","https://www.amazon.in/s/ref=lp_4149807031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A15417300031%2Cn%3A4149807031&page=2&ie=UTF8&qid=1551199422","null","4.2 out of 5 stars","null","null","","","","",""
"1551199803-5718","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","School Textbooks","https://www.amazon.in/School-Books/b/ref=sd_allcat_sbc_books_schooltexts?ie=UTF8&node=4149807031","High School English Grammar and Composition Book (Regular Edition)","https://www.amazon.in/School-English-Grammar-Composition-Regular/dp/9352530144/ref=lp_4149807031_1_9?s=books&ie=UTF8&qid=1551199422&sr=1-9","","","null","4.4 out of 5 stars","null","null","","","","",""
"1551196624-580","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Kindle eBooks","https://www.amazon.in/ebooks-kindle/b/ref=sd_allcat_sbc_books_ebooks?ie=UTF8&node=1634753031","Avengers vs. Thanos","https://www.amazon.in/Avengers-vs-Thanos-Steve-Englehart-ebook/dp/B00FRP6VKQ/ref=sr_1_24?s=digital-text&ie=UTF8&qid=1551196538&sr=1-24","Next Page","https://www.amazon.in/s/ref=lp_1634753031_pg_2?rh=n%3A1571277031%2Cn%3A%211571278031%2Cn%3A1634753031&page=2&ie=UTF8&qid=1551196519","null","4.5 out of 5 stars","null","null","","","","",""
"1551197050-1764","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Indian Language Books","https://www.amazon.in/Indian-Language-Books/b/ref=sd_allcat_sbc_books_indian?ie=UTF8&node=4932325031","Think & Grow Rich (Hindi)","https://www.amazon.in/Think-Grow-Rich-Hindi-Napoleon/dp/8175993561/ref=lp_4932325031_1_6?s=books&ie=UTF8&qid=1551196858&sr=1-6","","","null","4.3 out of 5 stars","null","null","","","","",""
"1551199658-5430","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","School Textbooks","https://www.amazon.in/School-Books/b/ref=sd_allcat_sbc_books_schooltexts?ie=UTF8&node=4149807031","Oswaal CBSE Question Bank Class 10 Mathematics Chapterwise and Topicwise (For March 2019 Exam)","https://www.amazon.in/Oswaal-Question-Mathematics-Chapterwise-Topicwise/dp/938750493X/ref=sr_1_22?s=books&ie=UTF8&qid=1551199456&sr=1-22","Next Page","https://www.amazon.in/s/ref=lp_4149807031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A15417300031%2Cn%3A4149807031&page=2&ie=UTF8&qid=1551199422","null","4.5 out of 5 stars","null","null","","","","",""
"1551196888-1291","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Indian Language Books","https://www.amazon.in/Indian-Language-Books/b/ref=sd_allcat_sbc_books_indian?ie=UTF8&node=4932325031","Sawal Hi Jawab Hai","https://www.amazon.in/Sawal-Jawab-Hai-Allan-Pease/dp/8186775064/ref=sr_1_28?s=books&ie=UTF8&qid=1551196866&sr=1-28","Next Page","https://www.amazon.in/s/ref=lp_4932325031_pg_2?rh=n%3A976389031%2Cn%3A%211318447031%2Cn%3A%211318449031%2Cn%3A4932325031&page=2&ie=UTF8&qid=1551196858","null","4.3 out of 5 stars","null","null","","","","",""
"1551200131-6562","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fiction Books","https://www.amazon.in/literature-fiction-books/b/ref=sd_allcat_sbc_books_fiction?ie=UTF8&node=1318157031","Chandragupt  (Hindi)","https://www.amazon.in/Chandragupt-Hindi-Jaishankar-Prasad-ebook/dp/B01MG9F183/ref=sr_1_28?s=books&ie=UTF8&qid=1551200057&sr=1-28","Next Page","https://www.amazon.in/s/ref=lp_1318157031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A1318157031&page=2&ie=UTF8&qid=1551200049","null","4.1 out of 5 stars","null","null","","","","",""
"1551199243-4768","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Children's Books","https://www.amazon.in/children-books/b/ref=sd_allcat_sbc_books_children?ie=UTF8&node=1318073031","Picture Books Collection for Early Learning (Set of 12)","https://www.amazon.in/Picture-Books-Collection-Early-Learning/dp/B01M0QGF0P/ref=lp_1318073031_1_11?s=books&ie=UTF8&qid=1551198114&sr=1-11","","","null","4.1 out of 5 stars","null","null","","","","",""
"1551197637-2868","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Exam Central","https://www.amazon.in/Exam-Preparations-Books/b/ref=sd_allcat_sbc_books_examcentral?ie=UTF8&node=4149751031","RRB Junior Engineer 2018-19 : Chapter-wise & Year-wise Solved Papers
2014 & 15 (17 Sets)","https://www.amazon.in/RRB-Junior-Engineer-2018-19-Chapter-wise/dp/9388182561/ref=sr_1_29?s=books&ie=UTF8&qid=1551197485&sr=1-29","Next Page","https://www.amazon.in/s/ref=lp_4149751031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A4149751031&page=2&ie=UTF8&qid=1551197455","null","3.9 out of 5 stars","null","null","","","","",""
"1551200105-6492","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fiction Books","https://www.amazon.in/literature-fiction-books/b/ref=sd_allcat_sbc_books_fiction?ie=UTF8&node=1318157031","The Prophet","https://www.amazon.in/Prophet-Kahlil-Gibran/dp/817234354X/ref=sr_1_31?s=books&ie=UTF8&qid=1551200057&sr=1-31","Next Page","https://www.amazon.in/s/ref=lp_1318157031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A1318157031&page=2&ie=UTF8&qid=1551200049","null","4.5 out of 5 stars","null","null","","","","",""
"1551198520-4135","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Children's Books","https://www.amazon.in/children-books/b/ref=sd_allcat_sbc_books_children?ie=UTF8&node=1318073031","The Magic of the Lost Temple","https://www.amazon.in/Magic-Lost-Temple-Sudha-Murty/dp/014333316X/ref=sr_1_26?s=books&ie=UTF8&qid=1551198180&sr=1-26","Next Page","https://www.amazon.in/s/ref=lp_1318073031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A1318073031&page=2&ie=UTF8&qid=1551198114","null","4.7 out of 5 stars","null","null","","","","",""
"1551199763-5622","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","School Textbooks","https://www.amazon.in/School-Books/b/ref=sd_allcat_sbc_books_schooltexts?ie=UTF8&node=4149807031","Mathematics Textbook for Class 12 Part - 2  - 12080","https://www.amazon.in/Mathematics-Textbook-Class-12-Part/dp/8174506535/ref=lp_4149807031_1_13?s=books&ie=UTF8&qid=1551199422&sr=1-13","","","null","4.1 out of 5 stars","null","null","","","","",""
"1551197054-1766","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Indian Language Books","https://www.amazon.in/Indian-Language-Books/b/ref=sd_allcat_sbc_books_indian?ie=UTF8&node=4932325031","Rahasya","https://www.amazon.in/Rahasya-Rhonda-Byrne/dp/8183220940/ref=lp_4932325031_1_5?s=books&ie=UTF8&qid=1551196858&sr=1-5","","","null","4.6 out of 5 stars","null","null","","","","",""
"1551196334-120","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Audible Audiobooks & more","https://www.amazon.in/b/ref=sd_allcat_aud?ie=UTF8&node=11477925031","Just Do It: The Nike Spirit in the Corporate World","https://www.amazon.in/Just-Do-Spirit-Corporate-World/dp/B06Y1BFYYG/ref=sr_1_21?ie=UTF8&qid=1551196103&sr=1-21","Next Page","https://www.amazon.in/s/ref=lp_11477925031_pg_2?rh=n%3A976389031%2Cn%3A%215579306031%2Cn%3A%215579319031%2Cn%3A11477925031&page=2&ie=UTF8&qid=1551196097","null","null","null","null","","","","",""
"1551200218-6789","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fiction Books","https://www.amazon.in/literature-fiction-books/b/ref=sd_allcat_sbc_books_fiction?ie=UTF8&node=1318157031","The Alchemist","https://www.amazon.in/Alchemist-Paulo-Coelho/dp/8172234988/ref=lp_1318157031_1_12?s=books&ie=UTF8&qid=1551200049&sr=1-12","","","null","4.6 out of 5 stars","null","null","","","","",""
"1551196382-161","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Audible Audiobooks & more","https://www.amazon.in/b/ref=sd_allcat_aud?ie=UTF8&node=11477925031","Ikigai: The Japanese Secret to a Long and Happy Life","https://www.amazon.in/Ikigai-Japanese-Secret-Long-Happy/dp/B0759S1XZQ/ref=lp_11477925031_1_14?ie=UTF8&qid=1551196097&sr=1-14","","","null","4.1 out of 5 stars","Meditation","null","","","","",""
"1551200101-6482","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fiction Books","https://www.amazon.in/literature-fiction-books/b/ref=sd_allcat_sbc_books_fiction?ie=UTF8&node=1318157031","The Perfect Us","https://www.amazon.in/Perfect-Us-Durjoy-Datta/dp/0143426591/ref=sr_1_32?s=books&ie=UTF8&qid=1551200057&sr=1-32","Next Page","https://www.amazon.in/s/ref=lp_1318157031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A1318157031&page=2&ie=UTF8&qid=1551200049","null","4.7 out of 5 stars","null","null","","","","",""
"1551199895-5948","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Editor's Corner","https://www.amazon.in/b/ref=sd_allcat_sbc_books_editorscorner?ie=UTF8&node=10591963031","Angels and Demons (Robert Langdon)","https://www.amazon.in/Angels-Demons-Robert-Langdon-Brown/dp/0552161268/ref=sr_1_28?s=books&ie=UTF8&qid=1551199855&sr=1-28","Next Page","https://www.amazon.in/s/ref=lp_10591963031_pg_2?rh=n%3A976389031%2Cn%3A%211318447031%2Cn%3A%211318449031%2Cn%3A10591963031&page=2&ie=UTF8&qid=1551199835","null","4.6 out of 5 stars","2 New from    1,885.78","null","","","","",""
"1551196402-178","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Audible Audiobooks & more","https://www.amazon.in/b/ref=sd_allcat_aud?ie=UTF8&node=11477925031","Heads You Win","https://www.amazon.in/Heads-You-Win/dp/B07BSJT488/ref=lp_11477925031_1_12?ie=UTF8&qid=1551196097&sr=1-12","","","null","3.9 out of 5 stars","null","null","","","","",""
"1551197115-1921","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Textbooks","https://www.amazon.in/Text-Books/b/ref=sd_allcat_sbc_books_textbooks?ie=UTF8&node=4149418031","You Can Win: A step by step tool for top achievers","https://www.amazon.in/You-Can-Win-step-achievers/dp/9382951717/ref=sr_1_30?s=books&ie=UTF8&qid=1551197065&sr=1-30","Next Page","https://www.amazon.in/s/ref=lp_4149418031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A15417300031%2Cn%3A4149418031&page=2&ie=UTF8&qid=1551197059","null","4.6 out of 5 stars","null","null","","","","",""
"1551199584-5307","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","School Textbooks","https://www.amazon.in/School-Books/b/ref=sd_allcat_sbc_books_schooltexts?ie=UTF8&node=4149807031","Concept of Physics Part-2 (2018-2019 Session) by H.C Verma","https://www.amazon.in/Concept-Physics-Part-2-2018-2019-Session/dp/8177092324/ref=sr_1_26?s=books&ie=UTF8&qid=1551199456&sr=1-26","Next Page","https://www.amazon.in/s/ref=lp_4149807031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A15417300031%2Cn%3A4149807031&page=2&ie=UTF8&qid=1551199422","null","4.5 out of 5 stars","null","null","","","","",""
"1551196835-1132","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Kindle eBooks","https://www.amazon.in/ebooks-kindle/b/ref=sd_allcat_sbc_books_ebooks?ie=UTF8&node=1634753031","Communication Skills Training: A Practical Guide to Improving Your Social Intelligence, Presentation, Persuasion and Public Speaking (Positive Psychology Coaching Series Book 9)","https://www.amazon.in/Communication-Skills-Training-Intelligence-Presentation-ebook/dp/B010G81716/ref=lp_1634753031_1_5?s=digital-text&ie=UTF8&qid=1551196519&sr=1-5","","","null","4.7 out of 5 stars","null","null","","","","",""
"1551196409-195","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Audible Audiobooks & more","https://www.amazon.in/b/ref=sd_allcat_aud?ie=UTF8&node=11477925031","Thinking, Fast and Slow","https://www.amazon.in/Thinking-Fast-and-Slow/dp/B079X5LVHP/ref=lp_11477925031_1_11?ie=UTF8&qid=1551196097&sr=1-11","","","null","4.4 out of 5 stars","null","null","","","","",""
"1551198651-4213","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Children's Books","https://www.amazon.in/children-books/b/ref=sd_allcat_sbc_books_children?ie=UTF8&node=1318073031","Free Comic Book Day 2018: Avengers/Captain America #1","https://www.amazon.in/Free-Comic-Book-Day-2018-ebook/dp/B07CX7FLH3/ref=sr_1_24?s=books&ie=UTF8&qid=1551198180&sr=1-24","Next Page","https://www.amazon.in/s/ref=lp_1318073031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A1318073031&page=2&ie=UTF8&qid=1551198114","null","3.9 out of 5 stars","null","null","","","","",""
"1551196684-773","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Kindle eBooks","https://www.amazon.in/ebooks-kindle/b/ref=sd_allcat_sbc_books_ebooks?ie=UTF8&node=1634753031","A GATHERING OF FRIENDS:
MY FAVOURITE STORIES","https://www.amazon.in/GATHERING-FRIENDS-MY-FAVOURITE-STORIES-ebook/dp/B00VG1JD4G/ref=lp_1634753031_1_14?s=digital-text&ie=UTF8&qid=1551196519&sr=1-14","","","null","4.7 out of 5 stars","null","null","","","","",""
"1551197442-2514","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Textbooks","https://www.amazon.in/Text-Books/b/ref=sd_allcat_sbc_books_textbooks?ie=UTF8&node=4149418031","The Theory of Everything","https://www.amazon.in/Theory-Everything-Stephen-Hawking/dp/8179925919/ref=lp_4149418031_1_6?s=books&ie=UTF8&qid=1551197059&sr=1-6","","","null","4.5 out of 5 stars","null","null","","","","",""
"1551196927-1403","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Indian Language Books","https://www.amazon.in/Indian-Language-Books/b/ref=sd_allcat_sbc_books_indian?ie=UTF8&node=4932325031","Badi Soch Ka Bada Jadoo (The Magic of Thinking Big)","https://www.amazon.in/Badi-Soch-Jadoo-Magic-Thinking/dp/8186775269/ref=sr_1_23?s=books&ie=UTF8&qid=1551196866&sr=1-23","Next Page","https://www.amazon.in/s/ref=lp_4932325031_pg_2?rh=n%3A976389031%2Cn%3A%211318447031%2Cn%3A%211318449031%2Cn%3A4932325031&page=2&ie=UTF8&qid=1551196858","null","4.5 out of 5 stars","null","null","","","","",""
"1551199970-6149","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Editor's Corner","https://www.amazon.in/b/ref=sd_allcat_sbc_books_editorscorner?ie=UTF8&node=10591963031","Harry Potter and the Goblet of Fire (Harry Potter 4)","https://www.amazon.in/Harry-Potter-Goblet-Fire/dp/1408855682/ref=lp_10591963031_1_13?s=books&ie=UTF8&qid=1551199835&sr=1-13","","","null","4.7 out of 5 stars","null","null","","","","",""
"1551199927-6037","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Editor's Corner","https://www.amazon.in/b/ref=sd_allcat_sbc_books_editorscorner?ie=UTF8&node=10591963031","The Da Vinci Code (Robert Langdon)","https://www.amazon.in/Vinci-Code-Robert-Langdon/dp/0552161276/ref=sr_1_22?s=books&ie=UTF8&qid=1551199855&sr=1-22","Next Page","https://www.amazon.in/s/ref=lp_10591963031_pg_2?rh=n%3A976389031%2Cn%3A%211318447031%2Cn%3A%211318449031%2Cn%3A10591963031&page=2&ie=UTF8&qid=1551199835","null","4.6 out of 5 stars","null","null","","","","",""
"1551197234-2234","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Textbooks","https://www.amazon.in/Text-Books/b/ref=sd_allcat_sbc_books_textbooks?ie=UTF8&node=4149418031","Bharat Ki Rajvayvastha","https://www.amazon.in/Bharat-Ki-Rajvayvastha-M-Laxmikanth/dp/9352603869/ref=lp_4149418031_1_13?s=books&ie=UTF8&qid=1551197059&sr=1-13","","","null","4.5 out of 5 stars","null","null","","","","",""
"1551200148-6608","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fiction Books","https://www.amazon.in/literature-fiction-books/b/ref=sd_allcat_sbc_books_fiction?ie=UTF8&node=1318157031","The Big Switch: It's never too late","https://www.amazon.in/Big-Switch-Its-never-late-ebook/dp/B0776ZJGNR/ref=sr_1_25?s=books&ie=UTF8&qid=1551200057&sr=1-25","Next Page","https://www.amazon.in/s/ref=lp_1318157031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A1318157031&page=2&ie=UTF8&qid=1551200049","null","4.5 out of 5 stars","null","null","","","","",""
"1551197797-3142","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Exam Central","https://www.amazon.in/Exam-Preparations-Books/b/ref=sd_allcat_sbc_books_examcentral?ie=UTF8&node=4149751031","A Complete Resource for CTET: Child Development and Pedagogy","https://www.amazon.in/Complete-Resource-CTET-Development-Pedagogy/dp/9332541302/ref=sr_1_22?s=books&ie=UTF8&qid=1551197485&sr=1-22","Next Page","https://www.amazon.in/s/ref=lp_4149751031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A4149751031&page=2&ie=UTF8&qid=1551197455","null","3.9 out of 5 stars","null","null","","","","",""
"1551199876-5876","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Editor's Corner","https://www.amazon.in/b/ref=sd_allcat_sbc_books_editorscorner?ie=UTF8&node=10591963031","The Motorcycle Diaries","https://www.amazon.in/Motorcycle-Diaries-Ernesto-Che-Guevara/dp/0007272901/ref=sr_1_32?s=books&ie=UTF8&qid=1551199855&sr=1-32","Next Page","https://www.amazon.in/s/ref=lp_10591963031_pg_2?rh=n%3A976389031%2Cn%3A%211318447031%2Cn%3A%211318449031%2Cn%3A10591963031&page=2&ie=UTF8&qid=1551199835","null","4.5 out of 5 stars","null","null","","","","",""
"1551199177-4695","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Children's Books","https://www.amazon.in/children-books/b/ref=sd_allcat_sbc_books_children?ie=UTF8&node=1318073031","General Knowledge with General Science Lucent 2018 - 2019 Latest Edition by Competion Paradise","https://www.amazon.in/General-Knowledge-Science-Lucent-2018/dp/B07DKC66LW/ref=lp_1318073031_1_12?s=books&ie=UTF8&qid=1551198114&sr=1-12","","","null","4.4 out of 5 stars","null","null","","","","",""
"1551200112-6523","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fiction Books","https://www.amazon.in/literature-fiction-books/b/ref=sd_allcat_sbc_books_fiction?ie=UTF8&node=1318157031","Three Thousand Stitches: Ordinary People, Extraordinary Lives","https://www.amazon.in/Three-Thousand-Stitches-Ordinary-Extraordinary/dp/0143440055/ref=sr_1_30?s=books&ie=UTF8&qid=1551200057&sr=1-30","Next Page","https://www.amazon.in/s/ref=lp_1318157031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A1318157031&page=2&ie=UTF8&qid=1551200049","null","4.4 out of 5 stars","null","null","","","","",""
"1551196830-1122","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Kindle eBooks","https://www.amazon.in/ebooks-kindle/b/ref=sd_allcat_sbc_books_ebooks?ie=UTF8&node=1634753031","Immortals of Meluha (The Shiva Trilogy Book 1)","https://www.amazon.in/Immortals-Meluha-Shiva-Trilogy-Book-ebook/dp/B008593O8S/ref=lp_1634753031_1_6?s=digital-text&ie=UTF8&qid=1551196519&sr=1-6","","","null","4.6 out of 5 stars","null","null","","","","",""
"1551199046-4578","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Children's Books","https://www.amazon.in/children-books/b/ref=sd_allcat_sbc_books_children?ie=UTF8&node=1318073031","The Fault in our Stars","https://www.amazon.in/Fault-our-Stars-John-Green/dp/0141345659/ref=lp_1318073031_1_14?s=books&ie=UTF8&qid=1551198114&sr=1-14","","","null","4.5 out of 5 stars","null","null","","","","",""
"1551199685-5491","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","School Textbooks","https://www.amazon.in/School-Books/b/ref=sd_allcat_sbc_books_schooltexts?ie=UTF8&node=4149807031","Xam Idea 20 Plus CBSE Sample Papers Mathematics Class 10 for 2019 Exam","https://www.amazon.in/Idea-Sample-Papers-Mathematics-Class/dp/9388272242/ref=lp_4149807031_1_18?s=books&ie=UTF8&qid=1551199422&sr=1-18","","","null","4.2 out of 5 stars","null","null","","","","",""
